mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,zcr_0
-431.91263,145.83226000000002,-43.064696999999995,-14.068183,-23.646324,-10.113802,14.892952,15.925625,33.075314,38.25308,2.4216123,-2.7634222999999998,-3.1243353,8.220289,6.042287,2.2046366,-2.7591723999999997,9.607467999999999,5.5198917000000005,1.3788246000000002,0.0732421875
-429.56088,148.0008,-49.001884000000004,-12.816931,-21.845762,-15.8404255,10.854111,18.347034,36.789413,37.952778,1.7961671000000001,-7.431051299999999,-6.267244,10.010548,7.709381,4.044461,6.83007,11.33484,3.8611536,6.137144999999999,0.0751953125
-410.6161,146.25986,-67.207565,-16.315296,-34.934509999999996,-16.490921,14.618984,10.324010000000001,25.906999999999996,41.35559,13.10615,-8.096275,-13.552501000000001,10.738363,14.475195999999999,2.1546106,0.659415,3.9624012000000004,9.480986,12.429416999999999,0.0732421875
-416.47073,143.16957,-63.21194499999999,-22.896196,-35.96679,-21.765453,12.495575,6.771764,18.75561,41.352707,18.79029,1.6866574,-4.7030954000000005,15.385175,18.001207,4.226768,-3.223347,1.1260229,9.912588000000001,18.037567000000003,0.0693359375
-438.40775,143.9613,-41.447693,-18.106968,-21.000557,-18.851303,7.7211084,9.217293,15.280504,31.758971999999996,13.426995000000002,3.6753303999999996,1.8044343,21.242794,17.257233,7.347196,-1.908164,10.445435,7.690848399999999,13.911114999999999,0.0703125
-438.95013,140.17141999999998,-46.18264,-18.581326,-23.200912,-17.640347,10.285561,14.844907999999998,16.37269,25.326667999999998,9.273825,-2.8362906000000003,-4.1961010000000005,14.614519,6.006762,0.9479644,-2.2483263,10.50395,6.823028,12.696962,0.07421875
-416.22324,140.11248999999998,-63.31771,-14.315894,-23.37705,-19.798451999999997,8.296664999999999,8.685468,16.90115,36.449486,22.029099,5.07337,-3.8007142999999997,8.341305,3.8858557,-3.3262513,-2.426869,6.208612400000001,2.8129132,9.62732,0.0673828125
-422.5927,144.78214,-56.754066,-21.820576000000003,-26.957169,-24.656855,2.7677379,5.52043,19.256767,44.506744,29.542168,9.171761,-1.3978667,10.99821,5.5602493,-1.6886077000000002,-4.945017,3.4356084000000005,-4.671085,0.31304714,0.0654296875
-446.23037999999997,144.33392,-41.890404,-21.873611,-25.539547,-21.692612,2.468281,11.557433999999999,28.530828000000003,38.27642,20.787207000000002,6.471009,-0.16638342,14.218254,10.301304,5.608070400000001,-2.1741752999999995,4.665047599999999,4.585845,-0.103702664,0.068359375
-420.80164,139.51022,-61.143925,-15.598768,-26.444065000000002,-14.728936,12.352045,7.7124147,16.700937,34.90194,20.449345,1.4816345,-5.4357424000000005,13.365238,8.998505999999999,6.0043654,3.1435056,2.9552956000000004,6.2648,13.378288000000001,0.0625
-406.95108,140.82908999999998,-66.23926999999999,-13.872064000000002,-27.593601,-19.321775,10.563328,-0.04027766,14.096113,38.745940000000004,27.990821999999998,6.809114,-4.957673000000001,11.951784,3.939571,2.8589153,-1.212404,2.807604,3.7321246,15.781085999999998,0.0576171875
-412.70505,152.72847,-52.777702000000005,-21.244913,-27.540318,-17.425127,3.081386,-2.4671842999999996,16.476337,32.809784,27.658352,15.955909,6.5111237,18.59977,-3.0275292,-3.8628497000000004,-1.2678368,4.7927365,3.1242797,7.284096000000001,0.0576171875
-421.09674,146.09421,-50.644897,-14.210162,-26.551369,-15.251528,4.9829063,-1.3057666,12.4002075,25.631527,17.933224,19.104475,16.389545000000002,27.67626,-0.28906727,-8.354034,-2.9714362999999997,2.8534724999999996,9.408192,8.774214,0.0546875
