mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-280.68713,93.39823,10.004005,26.25438,3.4755735,17.011396,4.046797,-2.3177247,-6.906205,1.0918393,-5.6638775,-1.3857012,-8.307116,0.2133044,-2.4334247,-3.2826238,-8.767768,5.9794507,-2.5755634,3.5584583
-278.29303,94.12655,11.233471,23.575975,0.023257732,15.471659,5.1800904,3.883329,-1.5523807,5.825575,-0.69293404,7.512739,-1.3583404,4.20615,4.270728,3.8447802,-0.34974644,3.1814404,-4.000022,4.312102
-271.1136,90.61527,8.554624,21.857502,1.6424859,13.50577,-0.94129956,7.5794797,5.7494736,8.023655,4.882235,13.993866,1.2373457,9.551262,8.524224,3.9821007,-0.062465727,0.3716066,-9.373594,6.0331755
-267.76495,89.70969,6.280055,25.52507,6.601042,19.436789,-0.253493,8.645093,7.4696207,-1.8305221,-0.16137469,10.664539,8.328087,9.924436,4.1283336,6.4479904,0.8837972,-2.2096345,-14.016357,0.54656017
-270.49725,80.36452,5.2194967,28.930191,8.126509,24.117025,-3.703797,6.7257886,8.836287,-2.676978,4.5178223,7.5539465,7.2949553,8.50321,-7.139972,0.16742444,1.8313732,3.516274,-6.083169,-3.4226484
-270.7678,76.98748,2.3128257,23.960262,5.4015365,25.196123,-4.257595,6.461378,3.2518246,-9.900316,-1.16991,1.0686171,-3.872949,2.5464003,-6.3836207,7.7422075,3.777017,7.775609,2.93759,-3.2827373
-264.26645,79.917435,5.6422815,19.83575,1.3399031,28.508558,0.76371074,9.09199,4.6064963,-5.700369,9.12566,9.865374,2.0833826,4.4920244,-2.2695894,12.850933,4.0362186,6.24446,5.9319897,-4.4160104
-252.01175,76.2346,3.3704,21.52055,-3.6736243,18.858967,-3.0652213,6.623662,6.3956747,1.8654515,17.252293,6.2142215,2.4766006,8.079233,-7.8291783,8.968192,8.128695,3.7301073,4.4494295,-8.575184
-235.38347,77.104774,-6.580099,26.424448,1.6321008,18.384048,0.22946301,8.570132,5.1465816,4.6835346,10.005956,-3.4788735,-4.9045653,7.204628,-8.441673,1.7836366,1.9200727,-0.43198073,3.0807998,-7.4689054
-213.97787,64.46882,-20.919844,33.73576,12.322327,8.203814,-3.557173,12.936857,-2.597499,-4.6880283,8.757885,5.046856,-2.4144144,9.428347,-2.8200443,15.397001,5.66055,-5.7945027,4.2656336,-0.52246356
-200.23601,62.59321,-26.699848,28.835123,12.677463,9.870617,2.6374276,16.511303,-3.4034069,-9.287358,10.8004875,6.441921,0.3377831,12.701824,-5.336152,17.527205,2.2981806,-7.5877805,3.712842,-5.963669
-227.6413,69.80176,-7.7155447,22.69194,8.52062,29.433308,5.631347,-0.9717752,-0.094836354,-9.094722,17.769003,10.852583,-10.2078285,14.826917,-3.6384406,9.955746,4.5101547,-11.332856,1.5643358,-8.449384
-241.26009,76.56269,-2.6649363,14.415905,-1.1960083,25.22398,-2.7916093,-6.9882407,5.7249255,-10.022856,16.363945,14.372394,-15.09585,21.513203,-6.2643943,2.5824103,12.593084,-21.41145,5.1851406,1.7727066
-242.4099,82.31111,7.6510034,21.354069,-7.2852354,22.866325,-4.9110875,0.19664943,12.149143,-4.877715,16.005955,11.276444,-15.204149,16.78823,-8.771929,3.6162553,8.411712,-23.765461,9.521215,6.5212607
-246.0375,72.21921,3.6516848,32.17448,-9.318884,21.088161,-3.7684712,0.19245183,17.5908,-0.13752413,18.478035,19.349834,-9.105173,13.216063,-6.8647957,0.79636806,2.5762746,-16.399727,7.8203535,6.6013308
