mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
-356.9617,-39.752754,-56.076035,50.367523,-12.483005,40.552452,24.617836,11.481213,0.72599226,32.21233,1.7392237,15.813977,21.493923,1.1227295,2.9019783,8.525854,1.195123,4.158578,2.6013706,5.3254213
-317.9841,-79.73571,-63.45449,88.81077,-22.683659,42.564075,23.65181,12.904715,-6.661497,46.25755,-3.5222235,12.563018,26.905828,-5.592428,9.371271,6.552041,2.7491393,5.5629053,8.244944,1.7748653
-329.5825,-93.73556,-55.64695,89.80326,-39.61782,35.463875,31.439182,5.310568,-6.344407,53.80275,-19.156797,17.462183,20.023645,-15.709273,16.530098,10.045036,3.118805,14.317701,8.439346,2.6200793
-360.03296,-71.23184,-36.675365,78.10518,-39.932457,42.326504,53.249863,-8.828141,-1.3740621,57.74935,-27.349075,23.627617,21.871992,-13.697087,23.090326,14.497599,-0.75739264,9.9134865,2.4774845,5.0913315
-303.86154,-36.23884,-89.15027,62.432823,-3.3311734,27.188164,32.915825,22.855268,14.006681,44.59816,-29.018772,20.173801,26.02258,-13.900933,19.605427,16.37326,2.3310385,10.157711,3.0199597,6.8073077
-289.52457,-16.758858,-99.53783,38.989876,2.7398372,24.23803,12.838794,32.32377,15.910116,29.141777,-18.95679,17.794872,15.538175,-6.224888,13.942922,9.955692,7.592517,7.2705283,1.9770532,12.71419
-337.5305,-27.402092,-83.231735,37.643803,-1.995574,26.76884,12.546362,23.912922,15.985127,24.453434,-19.098772,15.681567,16.748035,-6.910804,9.532698,12.463944,4.784395,5.1363897,1.8451922,13.544357
-379.42303,-62.687057,-64.363846,67.93566,-10.965835,24.389843,19.298843,25.44215,3.7372828,14.83577,14.947343,17.285583,9.528872,11.438,8.151377,8.900357,2.0144606,13.434574,-4.2558804,7.8663177
-363.0533,-73.26817,-68.975204,84.85294,-5.1943965,29.940681,9.473631,26.842262,15.230911,3.2023826,19.013237,26.035702,7.188896,19.927015,9.528547,3.3137872,3.3331814,15.934221,-4.209819,2.9357836
-370.6093,-60.114815,-60.997116,72.46681,-0.80907834,33.16501,8.993926,16.283598,19.094296,8.474144,6.7383776,27.86575,5.1328907,15.676479,13.9936075,7.2589493,7.790802,22.969727,4.3454294,3.4017038
-404.23236,-38.47483,-35.805458,44.035423,-2.6245468,37.235294,21.813633,12.086732,6.2080765,20.674152,0.9773427,20.142908,11.290964,7.490015,13.746042,10.24651,8.57222,18.905823,6.156221,8.451344
-411.61908,-33.35063,-24.029745,46.367306,3.7925577,43.5744,25.563696,18.85524,6.0664797,20.241127,0.39542294,14.2368145,9.5775585,5.3766875,7.6651917,6.069185,2.3816903,14.263327,-2.0625439,1.6799299
-362.98248,-67.26629,-41.23928,81.03782,-7.3845882,48.598625,25.032238,17.668682,5.8221674,36.670624,-7.545883,10.346177,17.618927,-4.8985643,3.4581118,5.066334,3.3053913,6.5839744,6.644694,0.048321664
-344.86,-90.36974,-49.589066,92.92384,-18.86915,46.5099,21.354641,10.392178,-1.5127932,49.759216,-13.949089,19.682487,17.89827,-13.0860615,7.415592,3.1758447,1.5875826,7.260577,8.888034,-2.4486513
-371.99936,-76.90096,-39.346867,71.07543,-27.780268,40.924156,30.89328,-1.6852643,-6.0355783,46.25472,-26.104786,24.488842,18.582623,-12.167799,12.96578,10.2028885,-0.14690357,12.915091,9.420128,-2.1872406
-391.8694,-64.06682,-31.10512,60.58962,-24.652414,37.549374,37.949352,-8.294836,-5.505185,45.56021,-29.642076,18.659077,22.007488,-13.577409,9.135237,20.56348,-1.5214093,13.653349,12.335012,-6.2737193
-403.76297,-48.5134,-27.774609,60.214573,-14.2575035,38.216785,38.36885,1.6262116,-0.2536468,42.3399,-14.277763,17.162714,27.076439,-5.4864154,12.282999,25.365192,2.1193175,10.509596,12.675859,-1.0822067
-405.00266,-38.45205,-31.505026,54.51387,-2.776432,45.601944,29.572403,10.88758,9.925329,31.885504,-6.07083,17.687042,16.522118,0.60612047,16.767815,21.275455,5.6495814,14.200333,1.027689,5.8397055
-358.93237,-75.622986,-56.362007,89.5399,-7.889833,45.139793,29.922745,13.75175,-5.6771183,38.164124,-11.712772,7.0430975,30.831806,1.6286259,18.453995,19.093739,9.823233,7.255991,4.2926073,7.2128134
-345.48886,-77.84369,-43.233353,102.97417,-11.0435,42.09069,35.037178,14.062212,-6.8963637,50.061657,-19.471306,8.462343,27.101074,-9.262564,14.029162,10.582165,-1.7624059,2.5510647,5.0413575,0.6927122
-370.76,-58.87861,-22.75795,88.34061,-12.785439,41.465687,47.2658,9.119672,0.89018303,48.71557,-25.119484,17.614994,19.158268,-14.293459,8.798081,12.185736,-11.000532,3.4083602,4.3275404,-7.033309
-394.11316,-61.615696,-18.312822,85.33781,-12.644496,35.746014,43.557037,7.8154907,3.4177198,48.498558,-21.995186,19.266607,29.065828,-10.260426,12.436634,19.447807,-4.2662926,-1.5348725,1.817851,-5.8106585
-416.08237,-53.135002,-26.645336,70.72982,-7.8779445,28.230831,31.70037,9.287098,2.3327801,40.9116,-8.668636,15.70374,28.136736,-4.728724,14.947908,24.90757,-1.612477,2.2287319,4.1908894,0.33234572
-398.69763,-66.5647,-17.192139,59.741833,-12.349337,44.98113,17.196182,22.433622,-7.480948,43.379223,-8.392975,17.723381,22.68052,-7.752186,17.79765,16.682487,5.345119,9.706133,2.170672,5.165557
-374.84375,-84.79566,-15.709785,62.452545,-15.199773,49.835556,23.366697,27.4925,-8.083317,51.83293,-19.51403,22.23432,16.524406,-6.8110905,18.560072,16.757439,7.383501,12.616404,-4.096888,9.168777
-381.86328,-76.44746,-16.971678,66.85796,-11.009119,41.79705,34.647743,9.917763,-3.0358307,52.214745,-28.298203,25.477783,16.809187,-5.647624,16.207443,17.08678,0.7326431,15.565608,0.20302948,8.518349
-401.74118,-61.443687,-24.040863,65.54342,-10.036934,31.732746,37.24541,-0.9414987,0.9136776,45.361416,-21.649437,20.596573,15.631599,-4.6098614,16.66211,20.79774,-0.4800925,13.576561,5.720328,5.856902
-417.85526,-46.016617,-29.069916,50.570206,-5.1019306,39.207764,26.749224,5.8282948,9.363457,29.712864,-13.590447,15.664444,9.150725,-7.1386695,11.578955,21.132488,2.825179,9.132353,3.4650927,5.4189672
-415.62488,-36.220398,-24.815868,51.8603,1.796126,45.778168,22.63004,6.328583,16.172749,28.03334,-5.70105,18.679176,11.993509,-0.5125036,10.141562,14.244458,4.176152,12.484053,2.84976,11.066963
-361.32693,-71.90852,-42.964382,82.927986,-12.311231,49.117516,21.691095,15.401508,5.239574,40.133183,-5.7609262,16.824652,27.192604,2.9551804,9.075794,9.404872,7.430259,16.39752,8.989015,-1.2960659
-350.1543,-97.09154,-48.567863,94.167656,-17.605007,49.28745,20.218407,10.288161,-4.3018475,49.560112,-13.016254,24.726784,24.95162,-3.1533177,9.416065,7.211199,5.065831,19.427307,11.68178,-5.4033403
-387.32187,-90.08364,-31.190868,90.27205,-12.290762,43.397232,28.326763,1.2223682,-1.3449492,51.897194,-17.516981,32.887463,14.059608,-11.665085,16.305004,10.253887,-4.613886,15.700123,8.600355,-6.4227414
-393.95343,-68.3333,-22.148823,81.702484,-6.4860573,44.053562,28.671799,-2.5847895,3.6128535,53.02877,-22.762768,29.36224,20.188572,-12.924513,24.395689,13.161499,-13.461602,11.474813,11.155872,-8.461817
-405.10312,-47.54667,-25.399546,66.896835,-2.5153582,46.109276,27.922157,-1.8542085,5.523304,43.53711,-10.129232,21.029388,25.351063,-8.060522,19.070871,11.165014,-9.680104,10.076907,9.432622,0.99817693
-413.3913,-40.060963,-26.684242,54.89547,2.793537,41.410694,15.4256525,6.2948933,11.399099,30.292446,-7.4668856,20.794695,18.56709,-2.2875857,21.413685,11.626493,-4.259405,8.476753,2.7043653,5.2242002
-423.2509,-40.597397,-24.33608,52.168762,6.035572,35.61847,11.957008,7.9531,14.148666,31.903961,-5.971341,18.4686,8.180794,-4.1157236,24.67967,18.36391,0.8501768,8.217346,0.47698426,7.0025616
-429.65726,-42.93577,-17.101917,59.047867,9.271433,34.919228,4.97787,3.7170691,8.255492,25.684597,2.1584313,20.644629,7.927099,-2.773136,21.513203,21.517784,5.0283995,11.171724,1.4138997,3.3257768
-441.66068,-50.44014,-13.231184,67.52279,19.176983,38.904644,1.0663552,-0.40741313,4.0122466,22.481787,5.82701,26.389412,20.404257,2.204125,14.049076,17.425354,0.41867644,9.306969,3.4498832,6.170615
-430.8985,-48.156136,-20.683907,63.36354,15.31024,41.2013,10.235718,1.4929801,2.9893885,24.57154,0.120055065,23.190601,17.504341,2.7627902,10.122998,13.71667,-1.476521,8.512325,4.474937,7.783064
-390.34677,-66.62442,-30.285149,76.967316,-9.707954,46.135162,31.864908,-4.108751,7.130911,33.657696,-17.118515,33.23017,5.2331514,-1.2404711,18.016273,3.7172792,-1.2364268,11.942146,0.72625387,13.516896
-383.43738,-74.332825,-26.656637,75.05852,-21.348825,46.404556,31.874046,-6.737809,18.89559,32.269524,-25.698997,43.66061,2.1690168,0.9360358,19.486557,2.413579,-7.9485683,8.401834,-2.2659044,18.30994
-392.8362,-70.66292,-23.974583,75.33348,-22.598019,46.938995,36.519196,-6.934348,24.967098,40.40766,-26.758701,39.798805,6.9699607,-5.4200115,15.173498,6.181246,-5.278554,8.255878,-1.876857,19.606586
-409.48447,-57.704376,-25.91005,64.046486,-16.334497,39.559532,30.597935,0.7627021,19.392084,34.638176,-20.663273,19.68229,7.9777374,-4.610805,16.847237,10.584298,2.6755579,13.0104885,2.6184933,15.0624275
-386.9557,-58.610237,-37.12751,71.492035,-15.225484,39.437233,13.597328,7.7781773,16.507261,27.411636,-6.5128365,7.254305,3.3438454,-0.386153,6.389432,9.142899,6.328841,4.4327955,3.8038387,8.422794
-342.87595,-92.27895,-52.093742,100.57105,-21.10484,42.56125,14.739942,11.134847,8.871639,39.38851,-12.483316,9.387301,13.9522915,-3.3820722,7.834582,8.511148,3.839724,5.993719,11.554419,-2.0348597
-353.9529,-92.95087,-41.17489,96.06769,-23.018284,39.228615,24.230213,6.332828,1.4922245,41.56759,-19.643953,14.516452,16.879475,-2.1118805,14.249968,10.457882,-0.19220716,6.340191,14.013366,-3.00595
-389.75964,-71.02559,-29.946674,74.83978,-19.921818,43.355522,39.05988,-4.3954997,1.3668829,45.685738,-26.377731,27.086031,24.194326,-7.315446,12.908827,14.395257,-5.825587,5.927394,9.710633,-7.258563
-399.34735,-55.37568,-24.703257,71.689384,-17.33776,39.589504,41.85948,2.3339,4.225144,50.64689,-22.474905,21.606915,23.19418,-13.811512,6.78846,16.437443,-5.1236057,1.0117003,4.942356,-11.06494
-389.83215,-71.57175,-45.56642,76.98979,-14.925807,39.666214,25.77946,7.709592,10.931536,40.74994,-8.53935,11.817799,17.067312,-6.528217,5.335006,8.431421,0.9945439,0.85279167,0.6660087,2.44423
-355.81656,-101.72154,-63.094486,85.30905,-28.923584,34.615356,18.153536,6.142505,-7.162605,41.860195,-18.223763,14.23394,26.49726,-8.09025,5.2816095,4.2225914,3.7509806,2.328086,19.016205,4.8872566
-366.9038,-88.77739,-45.59842,82.43189,-33.760445,31.281641,27.38536,8.72179,-8.151122,48.38905,-22.60128,16.290203,27.674118,-6.8608727,11.024825,9.829634,-3.019825,0.15952295,19.784607,-2.8466072
-392.27066,-72.9501,-32.29073,71.93471,-30.070549,39.26661,37.41503,0.9536643,-4.0304947,50.41024,-19.636894,14.911682,32.722843,-0.88119346,12.209408,20.258598,-3.312539,-1.2479005,18.323582,-3.9629653
-406.77466,-62.979958,-27.844479,67.39841,-18.827827,34.661293,40.487137,3.4605687,-9.482989,48.247307,-16.691025,10.182641,33.209328,-3.363731,6.877254,22.274427,4.7913103,6.971669,18.14802,-1.4332873
-423.78326,-46.59943,-27.14053,56.54071,-5.5054812,33.889275,28.99519,2.2654219,-0.9129939,30.381115,-8.307646,10.628707,19.39403,-2.3352308,6.924958,19.29718,0.5718031,11.625276,6.7624164,-2.5572786
-417.92065,-40.94777,-22.70258,58.111893,-3.10331,37.994087,21.902916,7.2691374,5.0173597,29.296574,0.08824295,13.957993,15.623763,2.2448819,9.264909,13.322787,1.1909347,11.671677,3.0504851,-1.2417018
-358.4805,-84.15015,-53.7843,97.53737,-12.027511,33.067757,15.299585,14.400208,-2.778374,33.74106,1.0883149,4.1455503,28.514755,2.0333853,5.382592,9.31797,8.434792,7.24298,9.961369,7.970616
-348.8087,-93.95035,-52.772564,104.89792,-14.341761,35.993866,20.443308,19.891457,-10.621794,41.00717,-2.8947816,1.9150586,33.8738,-1.0524865,7.431366,9.690681,7.1283174,-0.025541559,14.707544,1.1205059
-376.46863,-74.15029,-26.584372,91.409294,-15.21397,38.906406,34.040703,14.219159,-14.450976,54.6185,-0.20176484,-1.8882016,29.022566,-5.6644106,6.897258,18.901253,5.8038836,-2.4083068,20.679213,0.23923057
-387.58163,-78.10329,-26.671833,90.77826,-15.02919,26.299358,29.052078,19.69719,-22.043354,52.419067,9.788185,-6.4706755,24.77035,-1.8210728,8.203817,22.829618,5.2988787,4.3369207,15.930338,8.40072
-419.04794,-67.2652,-22.604992,79.69238,1.7518816,22.307688,20.187887,12.82827,-8.806841,47.92251,12.02006,-5.771069,14.938496,5.7213535,7.1598606,23.770798,4.3626604,7.8970585,11.194105,11.76729
-429.4025,-56.109886,-24.490685,69.92709,8.58195,25.988895,12.447394,3.8114443,-4.8642097,30.371696,9.841382,12.79381,6.812769,-1.8011017,8.573042,20.202951,-2.644731,9.98634,19.969858,2.676661
-394.5743,-61.043472,-49.437614,77.341354,-0.11458768,24.368362,1.785687,12.149303,14.012382,6.326861,5.8195133,29.574383,-5.1553345,-3.5317328,10.238873,13.868751,-2.411036,6.419482,19.032719,2.3015857
-377.2361,-62.389107,-61.01915,71.267456,-2.1541293,26.841312,-0.62345886,9.436552,23.248945,6.722657,-5.9354324,31.38227,-0.8575513,-1.9014261,9.988249,7.696617,-0.5683876,12.736116,15.081581,4.365192
-406.95462,-56.446365,-47.286728,52.58793,-0.6693791,28.507996,5.686962,4.0936933,16.246298,17.014055,-10.543966,21.730175,5.8393416,-6.215163,6.8103266,13.364133,3.5412006,15.023002,14.140049,6.881093
-407.96332,-64.03436,-31.214405,52.18167,-17.765072,35.35396,17.03508,7.6233377,-0.50044525,28.53453,-10.851229,15.963008,14.428934,-11.244077,14.26703,10.777761,-1.0207862,12.013996,12.859362,13.1224575
-377.45355,-85.163445,-26.779148,69.058304,-39.318905,45.98838,27.402168,-0.41524908,-2.5523562,35.62287,-21.549839,26.37542,17.716267,-7.066206,23.267315,-0.73047507,-0.61359644,13.112869,4.353099,17.190128
-375.8534,-77.713684,-20.81155,79.30981,-37.899742,44.954903,39.055008,-2.6320024,10.17189,35.50142,-30.070747,34.389282,10.2395935,-8.466139,23.383892,-3.2235668,-2.6872597,15.142291,-2.9014397,12.811394
-394.53174,-66.15233,-24.468922,81.65665,-29.599457,38.80699,44.87906,-13.565178,13.123683,38.09784,-25.75451,33.542675,13.769302,-9.283417,22.106964,-0.53940606,-9.29045,13.167133,-5.755989,9.337879
-423.62753,-61.50834,-30.750313,60.43068,-20.500534,37.127003,25.522987,-11.914428,10.337248,28.3871,-13.480049,25.893412,10.349487,-4.5300646,17.640305,5.8527317,-2.6742272,16.149239,6.9591465,7.6258087
-373.66562,-92.19411,-60.60647,80.3838,-18.876762,36.525803,13.235784,9.610111,3.8832264,37.991516,-5.915905,-2.5414782,19.078741,0.84026515,8.163668,10.231268,9.881998,9.674083,11.144073,12.852495
-349.34204,-105.08234,-63.591286,88.8184,-26.560595,34.483814,14.930853,11.667261,-5.312043,46.69859,-13.414154,-2.3536642,27.814764,-2.848661,12.098629,14.170383,7.766429,7.2770987,14.815269,4.732807
-378.0065,-92.30708,-43.261383,78.82533,-32.986984,32.05509,29.603209,7.1208315,-9.502712,50.980408,-15.993245,7.6236095,28.995853,-11.050473,10.073456,20.312248,4.6596794,6.172132,19.335337,-0.67391634
-394.77972,-83.78565,-34.337852,77.11914,-27.653376,32.734467,39.071198,0.9858607,-17.549137,53.627453,-13.524723,2.5064626,29.8848,-8.548653,11.449923,24.73006,5.377288,1.279812,17.694448,6.0681887
-404.0331,-50.954514,-27.498959,73.60011,-11.766575,33.279034,33.93734,4.3358216,-9.550346,47.60772,-5.2346716,7.0744333,32.199814,4.1099873,8.585276,18.893394,1.5759423,-8.321287,4.7100797,10.852269
-367.1827,-61.44427,-50.121197,91.28592,-4.054686,35.785408,22.235073,11.50866,-3.333599,38.862755,2.5804381,9.641617,30.639328,5.6018963,4.890634,8.150179,1.0071586,-2.2787273,5.165515,8.990021
-345.91672,-84.148254,-57.700687,98.53276,-11.314346,30.498749,20.131084,15.457564,-12.099678,42.44377,-4.551447,-2.089532,29.791164,-6.2559824,0.7529588,7.053623,4.1082344,-3.724452,12.158349,3.8988457
-367.1472,-74.0076,-35.354164,88.24974,-12.6590395,33.163757,31.572596,16.58252,-12.784296,50.798878,-6.0796742,-3.4104571,29.196568,-7.73949,-0.11075598,15.84024,1.8202372,-8.971823,16.404728,3.866076
-377.00702,-71.12866,-33.907364,81.70217,-14.502226,29.518013,34.461525,24.170395,-16.464848,50.444973,0.55751455,-8.717007,29.311382,-5.916482,0.035393357,18.489761,4.6748066,-5.0512424,11.444744,10.518982
-391.93683,-52.882175,-36.731335,68.44859,-7.484002,25.17792,30.910654,25.718761,-13.393205,35.89784,-1.056907,-8.556947,27.13866,4.590539,-1.7312918,15.64844,2.039174,1.2216134,8.616073,11.290668
-410.35687,-30.092442,-20.26576,57.625877,-2.4507945,31.5848,28.57595,13.830355,-0.9353943,32.626114,-4.151923,2.8358002,20.516008,7.2512484,1.1376032,15.859583,-7.2373896,-0.8708486,14.940086,5.074525
-408.00958,-20.921751,-14.767282,61.08561,5.531219,36.322235,27.230099,15.1206255,-2.2524433,30.93851,4.1822605,10.708719,16.030394,4.2200317,2.5213792,19.572285,-1.7632892,0.02262187,10.288159,2.743896
-410.5835,-28.029104,-21.731258,60.201366,8.957935,43.801933,30.82014,18.089602,6.661738,30.151457,5.055759,19.624441,16.168283,6.3363447,8.354852,17.099106,2.6574833,3.3918068,5.4587364,1.2590923
-354.1796,-71.10735,-47.26217,97.36537,-8.863788,44.817482,31.231405,28.25227,11.05476,36.95983,3.6414487,8.795322,24.301186,3.3580806,6.3140306,10.67536,4.537222,0.27250165,9.691128,5.7541294
-342.83643,-82.50572,-44.170044,104.85379,-20.103195,33.381752,24.661732,28.020166,2.9769483,41.53604,-2.3594787,5.2731037,28.288872,-2.00916,5.5989084,9.750704,4.0102253,-4.086506,16.409065,3.1078932
-368.85104,-63.808487,-26.721184,88.18414,-17.250666,29.99017,30.846003,23.848452,-5.583539,48.377712,-10.195253,-2.264242,26.205551,-3.825244,2.7392554,15.907876,2.252534,-11.005079,15.978109,-0.4046864
-381.134,-63.76352,-28.654194,82.47177,-9.6994915,25.890709,33.39901,25.103342,-20.428146,48.650963,-3.4441464,-12.138254,31.004246,3.0197682,1.8365862,15.221217,7.5490227,-4.721931,10.496716,8.221746
-399.80927,-42.848534,-20.426579,74.35669,0.89854604,33.692795,37.535744,18.968508,-17.872143,36.518124,7.522432,-4.7669244,25.140553,5.5990977,-3.3921804,15.075337,6.1224594,3.6327178,9.2165165,9.174662
-386.25085,-41.281036,-23.221083,78.10483,4.1588526,40.602722,40.657265,18.812002,-8.95561,32.33558,0.40990025,7.520009,16.112167,0.6902728,10.215274,12.1433325,2.840076,11.336151,6.5440416,5.469764
-348.25577,-84.11127,-41.20851,103.834656,-6.3513374,30.473612,31.76754,25.460064,-7.290956,28.347595,-1.6223558,18.47491,3.0662417,2.4466896,16.243275,10.053201,7.275345,19.042526,1.8672812,12.084451
-334.28424,-90.59972,-55.947647,110.464096,-1.729964,29.017712,16.219078,12.293768,8.369323,24.946838,-9.252812,22.10923,-1.8256713,4.864735,14.281536,6.7825904,6.37744,20.75887,-5.082713,2.8478851
-363.9069,-76.66426,-59.94357,90.917984,-13.133621,27.306053,22.095228,-8.165639,14.295903,28.144375,-14.8649025,26.21185,7.638039,-2.879133,12.828273,3.5047488,-3.026219,15.025854,-4.3844957,2.8062787
-399.44833,-51.6137,-34.22176,71.18179,-17.42354,31.186098,26.291372,-7.2660275,11.7351675,33.555386,-9.928607,22.190987,13.81481,-0.8146224,10.228918,1.5591719,2.1008134,8.619552,-6.907182,8.85508
-390.69894,-39.239143,-33.243587,66.59505,-1.3323212,41.66368,25.431084,1.5179217,12.347515,30.710157,-1.4864264,18.751688,8.201039,5.8266954,14.431,9.461518,4.705592,7.2586894,-2.0052345,9.466606
-340.97165,-73.183685,-61.33036,88.29884,-7.341529,43.395218,23.692501,6.5127134,-6.0449486,41.661285,-5.8683934,13.044881,24.66241,2.1784012,16.38,17.875309,6.6101294,-1.1326718,11.131952,6.4326644
