cstft_0,cstft_1,cstft_2,cstft_3,cstft_4,cstft_5,cstft_6,cstft_7,cstft_8,cstft_9,cstft_10,cstft_11
0.27672648,0.004810045,0.0010390704,0.00060837425,0.00077828835,0.0012863659,0.0019917982,0.0040345797,0.009920467,0.062216066,0.41782326,1.0
0.37927854,0.008339738,0.005598227,0.0048255585,0.006425436,0.011095084,0.015574197,0.028272755,0.05065145,0.14744692,0.40709335,1.0
0.4461537,0.0059686163,0.001855873,0.0017385636,0.0024633582,0.0042084362,0.0057864604,0.010523992,0.022300832,0.07684225,0.20302755,1.0
0.36246097,0.0051366333,0.0015530013,0.001448901,0.0015220192,0.0018397069,0.0020553153,0.0039167656,0.016193386,0.15100601,0.38184524,1.0
0.1661745,0.0134319225,0.009385391,0.010110136,0.012635391,0.017311526,0.023787178,0.04241813,0.076995604,0.24391142,0.5129346,1.0
0.11823154,0.0064373747,0.00337852,0.0031744395,0.004524152,0.0068160016,0.009137627,0.015965153,0.03455635,0.20970888,0.5748733,1.0
0.08521191,0.012768518,0.004399717,0.0042242445,0.004289982,0.0057412162,0.008945089,0.008175245,0.03391705,0.4977848,1.0,0.86081636
0.17511141,0.18287756,0.046503775,0.04034573,0.03010586,0.044258505,0.07034319,0.07822394,0.13685301,0.6696531,1.0,0.5056211
0.5582443,1.0,0.30093,0.15164821,0.1558945,0.22596665,0.25615433,0.34326562,0.37951323,0.4777642,0.6915893,0.56973296
0.52476716,1.0,0.41195917,0.20600179,0.15790963,0.22328526,0.33124617,0.34323317,0.28164175,0.33486432,0.4747559,0.35228467
0.6256749,1.0,0.3600516,0.14619955,0.13000213,0.16745214,0.22324942,0.2213923,0.246502,0.24688298,0.28398365,0.23155785
0.75428766,1.0,0.3626689,0.19297378,0.14415896,0.22054702,0.23646036,0.28554347,0.3477434,0.2676875,0.26299757,0.36295515
0.80855095,1.0,0.39224148,0.28638184,0.2325055,0.3094702,0.42483112,0.47965437,0.861297,0.4168121,0.45538446,0.49529773
0.5135346,0.5064358,0.32312927,0.18423693,0.14852938,0.42160478,1.0,0.42216334,0.65434265,0.5582164,0.7940829,0.57234955
0.60003537,0.41491368,0.29594293,0.14371993,0.081415355,0.25571615,0.6736767,0.41373286,1.0,0.59784174,0.6758943,0.55919516
0.41590276,0.20751965,0.08633375,0.048943195,0.03261289,0.040924285,0.0948375,0.2666435,1.0,0.3599495,0.21005277,0.2841613
0.46480873,0.43327042,0.3309432,0.1647612,0.13926473,0.1482618,0.16490479,0.3887649,1.0,0.46981823,0.33238953,0.37355107
0.511928,0.8581406,1.0,0.37306583,0.31269935,0.3364012,0.35247084,0.4328258,0.49406907,0.41517496,0.3249789,0.4169039
0.46731985,1.0,0.97537315,0.42733994,0.36627868,0.4362094,0.5793028,0.50364333,0.6200517,0.45108217,0.34297046,0.39030927
0.25013763,0.796158,1.0,0.54152846,0.42609563,0.45900714,0.5429394,0.42731702,0.49340641,0.5421281,0.3863552,0.33832154
0.30755424,0.84279543,1.0,0.6905914,0.627034,0.5798663,0.58971673,0.51306903,0.5131375,0.658905,0.80929416,0.65716004
0.5177361,0.80936825,0.6536395,0.8429013,0.81047654,0.870253,0.7754544,0.58289474,0.64314866,0.51893955,1.0,0.69774085
0.195664,0.11524941,0.074742116,0.083489075,0.08004916,0.123838425,0.16333018,0.18688789,0.25517008,0.79695964,1.0,0.64643055
0.353108,0.04201476,0.026806384,0.03098026,0.0272631,0.057333652,0.07216904,0.08055884,0.13206972,0.5411058,0.88140893,1.0
0.63662887,0.13747962,0.06794185,0.048313193,0.059026204,0.16196688,0.21667004,0.17995776,0.2736702,0.60066384,0.8520835,1.0
0.5061783,0.23701932,0.0784981,0.024184126,0.03143007,0.082766674,0.15369003,0.21583883,0.4762272,1.0,0.95966303,0.890913
0.42663485,0.12399892,0.039574128,0.0101647265,0.00948808,0.01585969,0.028853333,0.06543814,0.21326873,0.47122604,0.6198238,1.0
0.2989369,0.05085181,0.030120503,0.023584293,0.026053414,0.024912236,0.05727141,0.09394799,0.14633729,0.48981172,0.8408784,1.0
0.22711171,0.03411957,0.015968516,0.015934594,0.016570408,0.01609499,0.028055526,0.045419868,0.06923613,0.28292388,0.794619,1.0
0.21945079,0.031726614,0.02238509,0.023218213,0.021873266,0.030100191,0.032898422,0.030741494,0.054453816,0.2459026,0.902852,1.0
0.31379455,0.024383709,0.019768363,0.016699517,0.015678465,0.025640367,0.03042239,0.040954784,0.07820935,0.24894771,0.5586882,1.0
0.26005653,0.01623032,0.011123069,0.008825064,0.008543177,0.010260012,0.00960831,0.011567056,0.021531673,0.08919059,0.54204935,1.0
0.21701868,0.046485357,0.037347246,0.03043541,0.030238545,0.037482113,0.034165874,0.02375897,0.051200114,0.15483874,0.72892106,1.0
0.15390165,0.082712844,0.09392272,0.099081665,0.1015964,0.13952173,0.11065543,0.11383146,0.18444051,0.35220414,1.0,0.7197584
0.19079758,0.10914991,0.11449716,0.14622355,0.09419121,0.09886225,0.10025791,0.18413153,0.22420985,0.3233358,1.0,0.72769713
0.880409,0.5841061,0.48062012,0.60508513,0.4171005,0.5105612,0.45611653,0.5917067,0.7486495,0.5585184,0.6604724,1.0
0.7664977,0.5761309,0.5640281,0.66613704,0.7690047,1.0,0.5735211,0.5449026,0.661762,0.45271006,0.32853603,0.7925877
0.50448835,0.49781486,0.46636993,0.521719,0.9362726,1.0,0.58956605,0.6351626,0.9453704,0.53356814,0.33590144,0.62490416
0.6489859,0.8374441,0.5165355,0.5053664,0.8755785,1.0,0.69786996,0.63780504,0.6827236,0.53353935,0.49802214,0.66241413
0.6514395,1.0,0.639354,0.6752332,0.6801711,0.6509711,0.74541336,0.7782835,0.72763497,0.57847273,0.6685106,0.72613424
0.58533084,0.8504513,0.43875682,0.2567639,0.23840906,0.1945618,0.24304679,0.48655233,1.0,0.46434423,0.35825065,0.34492853
0.65843546,0.88852227,0.5517458,0.43592462,0.27629933,0.26465574,0.2525617,0.4895967,1.0,0.5540432,0.5162089,0.5271274
0.13513443,0.12084259,0.09886162,0.050200853,0.053166963,0.08608046,0.09297494,0.12813802,0.2445675,0.46148366,1.0,0.90380883
0.057181127,0.0022225175,0.0016326418,0.00080261356,0.0018954892,0.0031427452,0.0037347437,0.006676706,0.01759435,0.055986185,0.48721164,1.0
0.065823145,0.00047621393,0.00036269665,0.00029359962,0.0004194347,0.00061685673,0.0008093883,0.0012310249,0.002848058,0.015695563,0.40577215,1.0
0.08900917,0.00091291143,0.0006333717,0.0011876839,0.0020545109,0.0038487278,0.006945439,0.015633537,0.032257773,0.09119549,0.53615254,1.0
0.12418594,0.000618666,0.00012160412,0.00023674524,0.00057714817,0.0012041094,0.0027286038,0.0073062708,0.018363247,0.061246037,0.38558117,1.0
0.10576609,0.00055762625,0.00014211652,0.00020714253,0.0003056306,0.00046400697,0.0009033198,0.0023256266,0.009556586,0.0637743,0.51522595,1.0
0.40234077,0.00834328,0.00096343766,0.0015228894,0.0023053715,0.0030504325,0.0056621027,0.01250168,0.029702524,0.099243075,0.4325995,1.0
0.39551216,0.0074942117,0.0005705938,0.00095046364,0.00091791374,0.0009499978,0.001569156,0.0035999354,0.008997809,0.048254285,0.366485,1.0
0.37837794,0.016163398,0.003651432,0.004615781,0.0052369074,0.005386489,0.007712384,0.0140037285,0.02158606,0.12066446,0.69457626,1.0
1.0,0.06324366,0.0023342131,0.002613535,0.004155158,0.005059108,0.00888195,0.016889976,0.027211491,0.07647489,0.3169362,0.9707377
0.75599575,0.03794773,0.00053862855,0.00040424123,0.0006181121,0.00072574435,0.001308646,0.0025885243,0.005249238,0.04957491,0.3498329,1.0
0.5097287,0.019420424,0.0028385837,0.0015014309,0.0012067572,0.0013441576,0.0019929602,0.002228938,0.0041068024,0.0930617,0.55846465,1.0
0.7704209,0.30491698,0.22492707,0.112454355,0.0418024,0.0658042,0.090348884,0.07148795,0.056417283,0.20276825,0.6719014,1.0
1.0,0.84264046,0.6201759,0.3360721,0.17917714,0.25219154,0.23529327,0.1663267,0.12354485,0.26216102,0.42729804,0.59756064
1.0,0.5327329,0.75335175,0.5238855,0.46481678,0.506083,0.35826313,0.28485787,0.22333223,0.37814865,0.56309986,0.87588567
1.0,0.4990357,0.63063836,0.43028736,0.4855522,0.48169118,0.3153441,0.48450384,0.6335793,0.60983014,0.91714865,0.9987207
0.51308596,0.24552456,0.24821226,0.16131286,0.19347166,0.32759243,0.47511974,0.96921957,1.0,0.75395477,0.76469785,0.56910795
0.30467978,0.19791606,0.20272669,0.15177338,0.28319573,0.6738925,0.6316266,0.6770361,0.65992415,1.0,0.6769819,0.3626482
0.25466365,0.117729954,0.15015347,0.1334347,0.20730907,0.42373708,0.29745856,0.22254223,0.24212034,1.0,0.6637235,0.27763405
0.17976801,0.10646195,0.123823166,0.1042869,0.13047616,0.18838637,0.13404876,0.15107399,0.19404964,1.0,0.4938289,0.16743943
0.21000105,0.13000268,0.13818993,0.1364174,0.15741605,0.21924765,0.20133632,0.26899925,0.37318212,1.0,0.49186733,0.16678587
0.3297508,0.24001895,0.3001116,0.26509878,0.26819506,0.41243502,0.3308346,0.46580997,0.7321882,1.0,0.6369705,0.3120922
0.41953897,0.46038592,0.70216244,0.31685057,0.3765035,0.5347687,0.38343838,0.39556745,1.0,0.7259153,0.61205655,0.52573484
0.35225773,0.58854115,1.0,0.29922202,0.21035287,0.3599718,0.27312657,0.27335277,0.5828351,0.5532545,0.9253743,0.55002147
0.2111335,0.25094426,0.28244713,0.14032601,0.13524185,0.13453996,0.12420584,0.1368055,0.28463328,0.37290847,1.0,0.43925717
0.22224717,0.21590962,0.23418847,0.20302123,0.19342242,0.17766938,0.22213545,0.2053839,0.27922863,0.28984833,1.0,0.40939113
0.25864625,0.25664857,0.45368302,0.7529232,0.32438257,0.7346562,1.0,0.53914106,0.47164878,0.36389554,0.61029625,0.33763742
0.3386871,0.20332223,0.3584671,0.7543844,0.2664656,0.61546,0.9539867,0.7785075,0.8208207,1.0,0.5758442,0.44449708
0.36302504,0.14943409,0.21239845,0.26233098,0.12298854,0.287293,0.35388893,0.3300217,0.55988604,1.0,0.56244844,0.4036487
0.1001753,0.07267782,0.093950905,0.09027507,0.061763775,0.10711869,0.15065579,0.14575039,0.3447744,1.0,0.3204049,0.14330396
0.03448079,0.066796474,0.067994714,0.067303315,0.048911422,0.04967216,0.07313668,0.07944861,0.28932488,1.0,0.18934882,0.06111986
0.23405977,0.2761741,0.17383914,0.15606454,0.07659323,0.08027105,0.09442804,0.0889064,0.3252186,1.0,0.3699254,0.30661908
0.6235763,0.51519936,0.3333341,0.24884187,0.13827878,0.13794525,0.13899179,0.13382776,0.34275603,1.0,0.8729978,0.8658292
0.25325912,0.20791863,0.17379451,0.21602914,0.1275242,0.10394567,0.115907185,0.1293656,0.3147149,1.0,0.66381407,0.4085601
0.16740282,0.16636166,0.18732557,0.30842665,0.17605916,0.1431367,0.13836987,0.16233312,0.40573204,1.0,0.60548335,0.29666865
0.19172058,0.31437242,0.33562505,0.28136215,0.17217988,0.17699192,0.165281,0.13167508,0.47050142,1.0,0.6285389,0.2722557
0.6642816,1.0,0.65314907,0.2993418,0.14519812,0.15188538,0.20140891,0.20354554,0.45243055,0.9123768,0.59857213,0.41271514
1.0,0.91424525,0.57659745,0.24492483,0.15531728,0.15689327,0.23268208,0.2894826,0.29190844,0.5267634,0.31315333,0.31840864
0.8596975,0.7476078,0.5978393,0.35323656,0.27142856,0.27266654,0.56027836,0.71699405,0.5398763,0.50584525,0.64992315,1.0
0.3074661,0.28778985,0.269152,0.24059778,0.18590987,0.13705023,0.5007672,0.73404217,0.35468206,0.2644012,0.7084163,1.0
0.21888526,0.22068112,0.23763677,0.24515349,0.21637052,0.2782613,0.64983624,1.0,0.5198287,0.321127,0.44921044,0.42296147
0.17732659,0.012671696,0.015597345,0.028552402,0.04222136,0.06639775,0.12804452,0.1645094,0.24727298,0.613649,1.0,0.922374
0.2846733,0.0026380962,0.0010442953,0.0023500815,0.0041587166,0.010439532,0.024823729,0.025714412,0.04826297,0.1515335,0.36612332,1.0
0.30970693,0.0029374342,0.00030938766,0.00050889,0.0008238784,0.0034161967,0.011357317,0.008780213,0.014231382,0.050843015,0.20220672,1.0
1.0,0.13494936,0.0017758666,0.0016802232,0.0021874383,0.004418883,0.017514894,0.027389083,0.051474974,0.15164688,0.3487398,0.74720615
1.0,0.13387454,0.00084213173,0.00049985026,0.0005547981,0.0010540801,0.0038082001,0.0070444,0.0150473565,0.05204823,0.16785096,0.53491104
1.0,0.116241105,0.0019095817,0.001938176,0.002628023,0.0044456115,0.010119094,0.020524666,0.048380017,0.13573661,0.32925984,0.7443289
1.0,0.11296103,0.0009801824,0.00071093306,0.0011273563,0.002097927,0.0053242054,0.010993466,0.027553694,0.08738304,0.23947826,0.6797063
0.90913105,0.08201954,0.0009803447,0.000967862,0.0013886609,0.0021789987,0.0044105095,0.0073372107,0.017591842,0.095076494,0.41240358,1.0
0.5573361,0.014244967,0.0016441452,0.002551947,0.0041394513,0.0068570054,0.013927699,0.0235993,0.055354644,0.15718979,0.40172973,1.0
0.42129806,0.008627349,0.00070206955,0.0008838841,0.0010859186,0.0017783334,0.0035602008,0.0063728625,0.019053143,0.13147956,0.5242147,1.0
0.15798871,0.00246807,0.0029664196,0.0048799305,0.0058861473,0.010115565,0.017931158,0.02976397,0.078960285,0.2631561,0.6246337,1.0
0.10997946,0.0008242093,0.0008930122,0.0013698018,0.0017437929,0.0030931255,0.0060790847,0.010737991,0.031034414,0.14434764,0.5918858,1.0
0.05076048,0.0010335655,0.0011280571,0.0016681635,0.001955078,0.0026164982,0.004078968,0.0069533084,0.031134125,0.3203,1.0,0.66370076
0.08873807,0.00097375846,0.001691133,0.004153545,0.0059097554,0.008332318,0.013716136,0.023344316,0.067702994,0.30578536,0.8703125,1.0
0.056491006,0.00056993763,0.00060792384,0.000893492,0.001316724,0.0018388474,0.0030465284,0.005842,0.028751658,0.37813392,1.0,0.7423411
0.014610671,0.0025643723,0.003212548,0.003786145,0.00459184,0.006805456,0.0050866907,0.0060192654,0.042939324,0.60037285,1.0,0.28712142
0.09945475,0.11982323,0.16751729,0.17575277,0.19110352,0.5616243,0.37147042,0.18936272,0.18867023,0.5770985,1.0,0.59295255
0.17534238,0.26506487,0.29125893,0.2503261,0.3495227,1.0,0.80660754,0.33088154,0.25547442,0.37306547,0.47095135,0.31672782
0.27349934,0.39708346,0.46581927,0.50154173,0.45553458,0.8990694,1.0,0.700433,0.6111411,0.46277994,0.4444819,0.3153304
0.31635585,0.45085627,0.44679657,0.5759955,0.53453416,1.0,0.7310212,0.51076937,0.46891436,0.36858383,0.45363122,0.3721644
0.465281,0.7052394,0.6439822,0.50897276,0.4982519,1.0,0.667073,0.5172082,0.6448616,0.93012416,0.6515235,0.58362377
0.52133626,0.77213866,0.6368139,0.43430805,0.36822897,0.5819767,0.53447896,0.5943868,0.7552595,1.0,0.619342,0.5079266
0.22049096,0.32807088,0.28767937,0.5441396,1.0,0.238379,0.15836528,0.17426127,0.27864712,0.25947738,0.20907478,0.19620869
0.08262113,0.13086058,0.16385739,0.6430959,1.0,0.15934137,0.069272205,0.07951945,0.14127728,0.12290941,0.14366582,0.14227009
0.4435892,0.5153804,0.6272721,0.92884225,1.0,0.43977708,0.2730283,0.31935394,0.529363,0.3920785,0.760818,0.6812761
0.66499823,0.8387887,1.0,0.5583983,0.42835307,0.45904887,0.30694953,0.23528482,0.48490673,0.5661047,0.8204315,0.8261836
0.6084099,1.0,0.588411,0.37097776,0.21387799,0.2955525,0.1791871,0.13735817,0.28467825,0.6448518,0.7799876,0.94771236
0.48368,1.0,0.29123417,0.20545524,0.119085796,0.16858448,0.14834718,0.1670531,0.21050139,0.32808024,0.32042155,0.38500986
0.7000409,1.0,0.39390746,0.34636888,0.15167393,0.1900671,0.29569855,0.4190231,0.4112144,0.6083959,0.4855962,0.5608652
0.7579215,0.7618236,0.5935816,0.5316299,0.33504495,0.31166744,0.34544268,0.58362746,0.89702874,1.0,0.8149711,0.756158
0.72706926,0.59493494,0.5335768,0.44605386,0.40009543,0.3371425,0.21675234,0.49632236,1.0,0.8461383,0.65194094,0.6174085
0.62122756,0.7757699,0.8186201,0.43166396,0.20999902,0.2881875,0.25155818,0.45923913,1.0,0.95372593,0.9433321,0.88282585
0.38842514,0.578529,0.41917124,0.250099,0.13104227,0.17172489,0.21311639,0.38222453,0.73439455,0.7227307,1.0,0.6226145
0.44217506,1.0,0.55368286,0.29511705,0.13929364,0.21728201,0.27746543,0.25617546,0.3473133,0.45222577,0.7038378,0.4518028
0.5282561,1.0,0.5163898,0.21440619,0.17785145,0.22735581,0.227335,0.18923502,0.3023335,0.3720365,0.43898135,0.3251679
0.683982,1.0,0.84987026,0.40164325,0.31627318,0.22195096,0.24886121,0.3359624,0.38424522,0.590075,0.704144,0.44829348
0.78492653,1.0,0.7517247,0.37700012,0.27289662,0.19001944,0.23265527,0.35414562,0.543557,0.48789725,0.5781782,0.4975169
0.82342,0.898767,0.5391259,0.36102265,0.38033134,0.28312123,0.38566756,0.4540246,0.7586193,0.8248707,1.0,0.904404
0.4557465,0.39748502,0.35172722,0.2073799,0.19134739,0.24564329,0.66982865,0.90759313,0.45395473,0.5285755,0.89319915,1.0
0.57492155,0.42295194,0.3367067,0.13090527,0.095817655,0.13889603,0.50528294,0.8610159,0.65449536,0.49822542,0.80193377,1.0
0.7095433,0.42963442,0.31431603,0.062011972,0.036186054,0.0534992,0.15936126,0.63796735,1.0,0.48094356,0.4040356,0.636149
0.7445061,0.53498405,0.4445958,0.1711736,0.19323872,0.20036687,0.25334376,0.7502599,1.0,0.78551227,0.4721527,0.5717495
0.32283965,0.2543053,0.20701726,0.23828308,0.24469739,0.1723396,0.19009943,0.44842798,1.0,0.6146202,0.33011985,0.27654484
0.24872188,0.2377512,0.21361119,0.15229985,0.122818984,0.10477003,0.10887573,0.2714244,1.0,0.6358663,0.27967685,0.28855634
0.3919075,0.35681242,0.2974838,0.3860351,0.30052444,0.42877385,0.40809718,0.34518874,1.0,0.9636638,0.5593507,0.4742553
0.61953664,0.49097532,0.511755,0.62808025,0.40631562,0.49431494,0.49881,0.45859307,1.0,0.9059353,0.75198144,0.82152927
0.8265594,0.74359435,0.42092785,0.37294286,0.34699464,0.3290788,0.36962324,0.5426102,0.926189,1.0,0.59791064,0.5096361
0.8699906,0.7485684,0.25918752,0.15679093,0.17950314,0.23661532,0.24943456,0.37708718,0.6447376,1.0,0.690818,0.51245296
1.0,0.9537352,0.35372248,0.23049945,0.19236189,0.22680275,0.21917361,0.15772596,0.3203799,0.5650669,0.6669626,0.41416693
0.9702098,1.0,0.6054668,0.49266967,0.23539364,0.18381947,0.18140611,0.14319105,0.27912396,0.33251005,0.35654822,0.24854867
1.0,0.9760291,0.5300683,0.5189041,0.41296715,0.34143865,0.39985043,0.3735522,0.4981571,0.4703854,0.4865595,0.38418198
0.9322339,1.0,0.5621023,0.6441063,0.66333944,0.53866047,0.5908772,0.47161508,0.51537645,0.4650813,0.46126243,0.3615252
1.0,0.7606559,0.22019553,0.22448198,0.18018043,0.1465112,0.19384442,0.18819839,0.3953571,0.34782115,0.26334047,0.28514293
1.0,0.72628516,0.17142439,0.16781175,0.09849034,0.09285336,0.113123015,0.11732898,0.2302295,0.28216425,0.240533,0.27477387
1.0,0.7803112,0.2932762,0.1610105,0.13223383,0.1875969,0.20599009,0.21597679,0.33802068,0.37312648,0.27643475,0.35633475
0.75935507,1.0,0.9624677,0.23748568,0.23395205,0.2949998,0.3492838,0.3976629,0.475628,0.7419355,0.9372039,0.9849556
0.5522909,0.3594035,0.37672812,0.16914526,0.4669442,0.4733551,0.38374993,0.32739022,0.4229493,0.939233,1.0,0.88324124
0.1521074,0.14235686,0.10894421,0.0863309,0.18883404,0.18245547,0.16254163,0.15394288,0.4426894,1.0,0.31173202,0.18221858
0.42156336,0.47368765,0.29337564,0.14678541,0.116519704,0.14826049,0.15481022,0.17531158,0.57935846,1.0,0.3749995,0.43418676
0.59094054,0.6512014,0.46186408,0.32683465,0.2998704,0.5671786,0.5477341,0.40970224,0.58459896,0.7193153,1.0,0.822549
0.5629141,0.47858527,0.34932452,0.30792397,0.32320943,0.8390532,0.9375866,0.57206243,0.9052473,1.0,0.9747255,0.76733303
0.9533541,0.38925922,0.15160693,0.16705844,0.20884475,0.4411627,0.6963534,0.6003561,0.68506426,0.58577734,0.5927727,1.0
1.0,0.32372192,0.10181062,0.16067578,0.32277393,0.2556369,0.2530116,0.2744257,0.2916515,0.235622,0.22771856,0.5566735
1.0,0.5458154,0.15759043,0.26063216,0.40103322,0.2252785,0.16159505,0.19713704,0.39169696,0.53544444,0.41479686,0.2914401
0.7309727,0.5246991,0.2643323,0.20683199,0.14908937,0.16037932,0.25128928,0.32261592,0.63253856,1.0,0.74320066,0.39704183
0.09409139,0.055311933,0.04592381,0.042252697,0.028787922,0.034583587,0.051472526,0.07013821,0.2653123,1.0,0.32789508,0.08894817
0.08695376,0.02051459,0.013400578,0.009882521,0.007898321,0.012410164,0.011937573,0.015387222,0.14589165,1.0,0.6151149,0.22092223
0.37900382,0.09041395,0.03797352,0.015951592,0.01198326,0.017557107,0.016164439,0.06255532,0.29066503,0.98918027,1.0,0.7990431
0.2755236,0.09568439,0.069906086,0.03448449,0.019368451,0.023506789,0.048139174,0.58751816,1.0,0.871167,0.59443086,0.5900934
0.12275197,0.12479581,0.15842783,0.069470756,0.03697744,0.049982604,0.11097828,1.0,0.72846067,0.3386037,0.20945252,0.22190748
0.23134018,0.24524604,0.33784512,0.15683572,0.093619816,0.13708323,0.20823592,1.0,0.57599086,0.4542105,0.32809228,0.2348976
0.46962342,0.44802576,0.64138925,0.4374951,0.24637146,0.20834722,0.35167292,1.0,0.8622146,0.7429208,0.65869445,0.50277036
0.72614974,0.370081,0.29864073,0.22234754,0.16771431,0.20683394,0.2517572,0.37872797,0.3906893,0.43779916,0.48095456,1.0
0.22766906,0.042580724,0.03200159,0.025347894,0.02113437,0.027598161,0.031289887,0.044803146,0.07910545,0.25463313,0.8526043,1.0
0.13011779,0.022471657,0.013337343,0.012873787,0.010280089,0.012854223,0.017739814,0.031978235,0.12741703,0.45500052,1.0,0.66279787
0.46727422,0.08830287,0.03717181,0.024206188,0.012217107,0.014991884,0.029172027,0.047387812,0.09965173,0.30336025,0.84509385,1.0
0.42977986,0.12559037,0.10195738,0.046305783,0.01804424,0.027109671,0.040792853,0.06122179,0.08279303,0.14514737,0.76887023,1.0
0.4006997,0.36196706,0.38735062,0.21923073,0.13041383,0.27238944,0.31102827,0.29928938,0.4734875,0.5692809,1.0,0.8608881
0.25127032,0.19250935,0.20340846,0.28713495,0.34480342,0.4427614,0.60685927,0.55993,0.57909065,0.92520165,1.0,0.59148085
0.12657292,0.12373662,0.14736186,0.24431074,0.29861817,0.34449574,0.43461174,0.41884273,0.37634206,1.0,0.5504062,0.18463604
0.039260622,0.029144358,0.03400918,0.026975067,0.021759104,0.03195615,0.08032425,0.06841473,0.13871987,1.0,0.29477516,0.039265692
0.20567608,0.20131978,0.042685334,0.024492461,0.028632352,0.03400171,0.07954077,0.13038942,0.15953955,1.0,0.25816166,0.055598553
0.91007096,1.0,0.28099164,0.1696362,0.10658573,0.10719598,0.11381338,0.2293695,0.16667004,0.5115706,0.3829568,0.50040716
0.5622876,0.28660974,0.13877964,0.074245356,0.045231897,0.05281253,0.04231477,0.059334736,0.07876959,0.22132528,0.83384085,1.0
0.26682955,0.16690464,0.11369885,0.052843083,0.041281085,0.052030254,0.08704708,0.13512981,0.19229968,0.44882694,1.0,0.74124676
0.28883097,0.2686333,0.29686233,0.19404802,0.16781911,0.20340122,0.2690078,0.62920326,0.8044454,1.0,0.6187669,0.4760305
0.15926914,0.17505431,0.15958731,0.14572111,0.43861684,0.75754046,0.85436416,1.0,0.84763885,0.79444224,0.52144253,0.25290492
0.018228453,0.02689731,0.018954623,0.11653125,1.0,0.84381455,0.4995556,0.2628372,0.14854749,0.10791757,0.07828391,0.036948062
0.019138383,0.026348563,0.02401522,0.12266338,1.0,0.8415603,0.39076886,0.19800042,0.1898643,0.1679159,0.12430763,0.044737715
0.075046554,0.09591329,0.16442354,0.31445405,0.65694046,1.0,0.85646063,0.5370852,0.52173686,0.5162083,0.36715776,0.09745834
0.21011838,0.18099767,0.24692084,0.3253937,0.4024358,0.5374106,0.6701108,0.5764162,0.6433061,1.0,0.39318144,0.2291005
0.14477707,0.06231492,0.0553232,0.035682794,0.0289119,0.036143865,0.05854596,0.0967337,0.31903312,1.0,0.25869882,0.16624883
0.12157984,0.039140727,0.02542336,0.017687513,0.013923041,0.014048791,0.016265621,0.049076945,0.59034824,1.0,0.32213643,0.18342322
0.072731055,0.030535681,0.023067063,0.019462427,0.021314947,0.021065708,0.017499983,0.08137696,1.0,0.9862922,0.2619469,0.12046021
0.31861207,0.22395648,0.16420129,0.12383846,0.11123074,0.112229414,0.091351464,0.19168015,1.0,0.78552294,0.37238196,0.39908767
0.22053586,0.099474914,0.055512205,0.030155351,0.025755448,0.025130846,0.021163713,0.02154665,0.108614825,0.5856529,1.0,0.7389706
0.108686745,0.04281036,0.02325344,0.013723861,0.011537904,0.009367558,0.010337914,0.015202556,0.15926929,0.8292366,1.0,0.5114972
0.11187764,0.14373739,0.081138946,0.05315836,0.03719361,0.043787934,0.054916978,0.07654829,0.34830752,1.0,0.75126046,0.25561413
0.50354075,1.0,0.3209591,0.07826339,0.07053771,0.06852143,0.0657628,0.07467678,0.15560478,0.27928895,0.45382825,0.36631098
0.44930866,0.38561198,0.14900415,0.03699049,0.033943754,0.02512818,0.01898675,0.021074647,0.09014628,0.52847743,1.0,0.6838906
0.2688516,0.10868293,0.06276042,0.04987158,0.034953706,0.03072772,0.0313943,0.04756793,0.1711447,0.7331493,1.0,0.5360086
0.4731553,0.40862396,0.36514404,0.39837974,0.2978252,0.2914647,0.4211461,0.656337,0.9975881,1.0,0.8155758,0.50063115
0.39291805,0.014660304,0.009193906,0.018879201,0.036975674,0.07226452,0.16280231,0.1690419,0.17467457,0.25240853,0.650396,1.0
0.69602907,0.01271198,0.00043312408,0.0015884093,0.0046697697,0.008831438,0.01668561,0.021524774,0.028587667,0.058192767,0.22924899,1.0
0.7654475,0.014254693,0.0002490535,0.00068231317,0.0018554517,0.0036091001,0.0071397563,0.008257368,0.009705315,0.022041805,0.124422304,1.0
1.0,0.25577453,0.005999706,0.009232539,0.013005161,0.019067496,0.018198399,0.018750146,0.03169233,0.055726014,0.14258541,0.629719
1.0,0.28980488,0.0044286274,0.004028203,0.0046733157,0.005057533,0.0040184166,0.0050333496,0.012047381,0.02488719,0.09227761,0.46656847
1.0,0.19213007,0.003514687,0.0028855184,0.0035426314,0.0045357705,0.005560327,0.009981898,0.019515842,0.03692634,0.20567644,0.8648453
1.0,0.12124395,0.002552262,0.0027897563,0.0038537923,0.0059867864,0.008639576,0.016503159,0.03651498,0.06493593,0.16499647,0.53446513
1.0,0.108405024,0.0014997842,0.0013519208,0.0017813324,0.0045836107,0.013435637,0.017568741,0.014743193,0.034200642,0.27594578,0.7011159
0.59194255,0.028673803,0.010809028,0.018408,0.021486644,0.06385622,0.16500714,0.14514776,0.06355522,0.116647944,0.4871009,1.0
0.49831167,0.012916753,0.0034256899,0.0053516743,0.0056988294,0.012214475,0.024785832,0.023759367,0.018953968,0.07312562,0.3916047,1.0
0.33393815,0.008934297,0.0022243927,0.0017094099,0.0022158173,0.0030526863,0.007737582,0.01206455,0.012877713,0.098748535,0.60506815,1.0
0.27467737,0.06509265,0.042837508,0.064265594,0.1097281,0.19987877,0.5796334,1.0,0.4730567,0.30045557,0.75491613,0.65449214
