ccqt_0,ccqt_1,ccqt_2,ccqt_3,ccqt_4,ccqt_5,ccqt_6,ccqt_7,ccqt_8,ccqt_9,ccqt_10,ccqt_11
0.58444273,0.87844557,0.8198885,0.8705869,0.9003257,0.91878647,0.84708375,0.7066408,0.7861917,0.8403293,1.0,0.807193
0.582282,0.8127802,0.95005196,0.8035411,0.7010089,0.6355775,0.6811218,1.0,0.68763405,0.41600606,0.6391865,0.7269618
0.9060248,0.57624876,0.6403195,0.7521999,0.70352304,0.61337113,0.7541391,0.815399,0.6017808,0.676373,0.7390249,1.0
0.8764368,0.92374784,0.6195331,0.62847364,0.62455064,0.9115445,0.69175345,0.4780855,0.66572165,0.69805664,1.0,0.95270115
0.78338087,0.88753724,0.8634783,0.8320878,0.64374286,0.7491511,0.6596563,0.824707,0.9013413,0.9886425,1.0,0.8693838
0.64614725,0.62907946,0.6707863,0.4497578,0.41855654,0.6538641,0.5463007,0.5831551,0.5916571,0.97012925,1.0,0.72969246
0.83505464,0.7582102,0.7356248,0.703044,0.7071072,0.7979247,0.7780036,0.7942476,0.90153515,1.0,0.9359097,0.9708585
1.0,0.9360589,0.77901465,0.7889969,0.5315118,0.62098324,0.5940094,0.47810286,0.850477,0.9779176,0.65045357,0.8513393
0.94210374,0.44133228,0.5333146,0.45381084,0.45174235,0.6272702,0.5421263,0.4065432,0.5685236,0.6653224,0.821332,1.0
0.84649765,0.8912512,0.51726013,0.43310854,0.53617847,0.5749093,0.4113294,0.32910258,0.39942235,0.41612646,0.92375743,1.0
0.5389655,0.67190635,0.59666145,0.61807346,0.41969377,0.33432612,0.43165404,0.80755854,0.8540615,0.6715905,1.0,0.78953636
0.38577837,0.45543638,0.41693798,0.36953917,0.59222484,0.47334883,0.6270758,1.0,0.74375546,0.53513134,0.73529005,0.55162627
0.43974987,0.44093576,0.4794376,0.3919168,0.44606018,0.40651146,0.79897076,1.0,0.65116274,0.8169914,0.76468885,0.61804
0.5602713,0.398343,0.65212846,0.6428113,0.49685478,0.5618788,0.76289696,0.7780848,0.6964271,0.79936475,1.0,0.81207144
0.7734416,0.65866,0.9091127,0.708892,0.7334545,0.7130783,0.64351046,0.68643135,0.84411937,0.88522875,1.0,0.91516674
0.7182145,1.0,0.71062195,0.61415124,0.5555155,0.48056376,0.44850412,0.5672212,0.653486,0.5848472,0.90936273,0.85847795
0.6924551,0.8286525,0.8341964,0.48439988,0.5873913,1.0,0.96386486,0.9107543,0.7424413,0.8392676,0.7603493,0.4524266
0.7172183,1.0,0.94858617,0.71413517,0.6806884,0.6154344,0.70410085,0.8199234,0.7575435,0.749214,0.73928565,0.6098624
0.7870795,0.9829706,0.8988855,0.6781738,0.5809035,0.6596263,0.5504939,0.67080396,0.62628275,0.87333494,1.0,0.7433483
0.4923785,0.4734542,0.61473745,0.67377657,0.63147134,0.8632435,0.7753072,0.806971,0.7950784,1.0,0.91356623,0.4934744
0.5537173,0.59184366,0.97955304,0.84158844,0.77929634,0.8645245,0.8580426,0.9773537,0.5394968,0.92332673,0.71201,1.0
0.42501143,0.5720876,0.66824424,0.55961066,0.516608,0.548101,0.6102297,0.77682036,0.94557184,1.0,0.8473855,0.6525251
0.5618868,0.8273521,0.95949286,0.9071262,0.7432636,0.7090891,0.964946,1.0,0.9360101,0.6827498,0.67782754,0.8084952
0.6632609,0.6886878,0.73316294,0.62923425,0.38935348,0.40556654,0.47151598,0.6400467,0.572628,0.62958974,0.89434826,1.0
0.8249,0.881493,1.0,0.82803684,0.63642454,0.61508626,0.62904376,0.7344317,0.9064955,0.55588263,0.47987548,0.78108877
0.5603757,0.8687861,1.0,0.758373,0.5400934,0.677951,0.7703217,0.65660524,0.6069272,0.5785351,0.59425867,0.6030995
0.7990524,0.79494774,0.7442951,0.7917304,0.79590917,0.82312834,0.8165716,0.79252,0.92762595,0.59944576,0.9428027,1.0
0.9762721,0.8883449,1.0,0.67354995,0.5128203,0.56234264,0.5574086,0.59491795,0.6457186,0.7484887,0.7595145,0.9990149
1.0,0.88792324,0.73601645,0.74267304,0.7080492,0.6628963,0.9872398,0.8916775,0.83740073,0.6011375,0.5817662,0.88845575
0.5809094,0.6472981,0.6944772,0.7767874,0.8627699,0.6395021,0.67295593,0.6884082,0.7430482,0.78219897,0.7438966,1.0
0.3878822,0.62149376,1.0,0.810843,0.62113136,0.80984366,0.5866995,0.6445463,0.8502757,0.85841393,0.895458,0.8859977
0.48834258,0.44384673,0.687824,0.7173606,0.76469076,0.7587979,0.6784383,0.6165741,0.53917336,0.70543194,1.0,0.83603555
0.403527,0.37901515,0.42394117,0.40305865,0.3723484,0.42475784,0.47750115,0.51642245,0.62296194,0.9719741,1.0,0.6543756
0.73064697,0.7407996,0.93684936,0.7201992,0.50249135,0.6464109,0.7884984,0.6817258,0.67278177,0.9597778,0.9096548,1.0
0.71809113,1.0,0.88789296,0.8794779,0.80319333,0.7881297,0.68074167,0.63374895,0.6535907,0.7397562,0.68441755,0.81065327
0.4216395,0.483335,0.5251861,0.7175696,0.7810932,0.60084546,0.71241176,1.0,0.79844505,0.7456039,0.6814781,0.7830761
0.70513463,0.78890395,0.6209565,0.60462743,0.8992636,0.68367004,0.7859727,1.0,0.91215515,0.82430166,0.8452919,0.8020286
0.46020076,0.5359163,0.53991574,0.6568739,0.802653,0.69990253,0.7456078,0.57530594,0.96884906,1.0,0.7069971,0.52427465
0.542938,0.6361884,0.7004617,0.7404898,0.91004884,0.633158,0.65519524,0.7012574,1.0,0.68161714,0.56033623,0.572629
0.42821053,0.5320457,0.9213475,0.7931113,0.550398,0.67375505,0.8087028,0.74423295,0.9229959,0.9633374,1.0,0.66350067
0.4977152,0.8921798,1.0,0.5352126,0.32793322,0.45268744,0.62579834,0.6417265,0.7238803,0.6031729,0.5089586,0.53576106
0.38504785,0.50871754,0.6197445,0.52238846,0.4653232,0.55612725,0.5407424,0.49547276,0.6648779,0.6413547,0.85190815,1.0
0.5297333,0.5635882,0.9131462,0.8438872,0.6804029,0.65801746,0.43986377,0.653609,0.67999786,0.7678943,0.9328942,1.0
0.4476413,0.5784114,0.84067166,0.828863,0.8180991,0.7663183,0.7954897,0.62186164,0.6585846,0.8732836,1.0,0.6033818
0.5130385,0.5384248,0.6879282,0.69580024,0.6583301,0.8967181,0.66705173,0.50984246,0.989036,1.0,0.71379906,0.80451274
0.849274,0.6304928,0.6744505,0.4864617,0.5074351,0.7371768,0.90934795,0.82376444,0.77224386,1.0,0.87448287,0.93118274
0.7872425,0.62132156,0.58198124,0.69071263,0.6989874,0.8050174,0.79146624,0.97682655,0.7798601,0.7923261,0.95683,1.0
0.53308463,0.5370358,0.62759936,0.72554743,0.6012865,0.60912794,0.5938407,0.95721877,1.0,0.7559552,0.8882287,0.9645135
0.48249656,0.5170097,0.53093606,0.5582552,0.443072,0.33253512,0.5761786,0.47404817,0.49580795,0.9744844,1.0,0.88827205
0.375726,0.49449965,0.69551533,0.55769795,0.52120644,0.36749384,0.45315185,0.54447275,0.9568441,1.0,0.69608635,0.7254863
0.36451927,0.3310091,0.5238851,0.4894216,0.521397,0.48621088,0.6693115,0.65417373,0.95446867,1.0,0.761076,0.72027683
0.32892686,0.47685534,0.6063273,0.4711126,0.5022348,0.49562332,0.7618833,0.5524581,0.7445103,0.67350173,1.0,0.64984375
0.6622749,0.68680334,0.7313761,0.6753354,0.94172156,0.7195923,1.0,0.7785502,0.64960694,0.74429613,0.9805937,0.9873524
0.7077951,0.623024,0.5515583,0.61530167,0.5248273,0.6669952,0.684941,0.5088466,0.37294516,0.37714386,0.74937254,1.0
0.5352319,0.7732641,0.92421496,0.72222257,0.73531836,0.83382034,0.6659063,0.59645605,0.6543229,0.7664377,0.8866581,1.0
0.796665,0.46323186,0.5916176,0.54062265,0.7740739,0.6647397,0.6073938,0.7061266,0.58595544,0.7515245,0.8126384,1.0
0.3495862,0.37740943,0.56667465,0.58634067,0.48224607,0.60936874,0.9352065,1.0,0.6678773,0.6493241,0.47070026,0.62385637
0.6855282,0.4872695,0.8883354,0.91333073,0.8531306,0.6607115,0.8745984,0.5524286,0.64554477,1.0,0.92216927,0.82753116
0.6652974,0.44290346,0.90645546,0.72054607,0.86368763,0.8828666,0.7861907,0.56517446,0.5797493,0.9119566,1.0,0.8868864
0.5482701,0.83092177,0.81050843,0.89641285,0.8659223,0.77330285,0.8690683,0.8775427,0.9379993,1.0,0.7817293,0.52978796
0.63013077,0.5184487,0.5840776,0.4608517,0.52693635,0.5415169,0.6525419,0.7636272,1.0,0.991786,0.6552631,0.9007265
0.63425857,0.8239967,0.81246924,0.51107377,0.8140119,1.0,0.8594354,0.9596578,0.85269266,0.82526666,0.79229945,0.7496535
0.6902761,0.66083705,0.6242461,0.34285334,0.53221655,0.5958511,0.5666147,0.6828728,0.777395,0.6799255,1.0,0.9942707
0.3597867,0.6118539,0.74104035,0.43008798,0.42771024,0.6341742,0.62096673,0.51759917,0.5436852,0.65632665,1.0,0.53072435
0.4326348,0.5109865,0.6182151,0.53353167,0.5825089,0.59330934,0.38389206,0.5363407,0.7544092,0.84606045,1.0,0.48932195
0.5991972,0.6133297,0.70786643,0.64488477,0.49719724,0.4708881,0.45003387,0.8154184,0.9515537,0.7379938,1.0,0.88889086
0.71384364,0.75907075,1.0,0.7472134,0.622426,0.53363407,0.70004743,0.7612142,0.8522483,0.72276133,0.6438234,0.675698
0.35758573,0.42727295,0.7106983,0.6799657,0.39354882,0.6015194,0.5470742,0.5949042,0.68903387,1.0,0.83673483,0.5642764
0.6106978,0.5867496,0.75446695,0.828292,0.6115688,0.65426224,0.74888045,0.6843485,1.0,0.9187378,0.55957836,0.66688764
0.6772441,0.64582735,0.64892876,0.6265326,0.70445055,0.9545077,0.8980729,0.68629813,0.93845284,1.0,0.7828675,0.5324527
0.12770411,0.23668538,0.32864052,0.36339307,0.33694154,0.40843806,0.40258062,0.5034838,1.0,0.82320684,0.48160595,0.30531058
0.3784206,0.34535652,0.35077068,0.29874325,0.33417577,0.45570174,0.4786333,0.62808424,1.0,0.70958245,0.4058626,0.38934645
0.4388253,0.4439342,0.4336922,0.32240018,0.47189626,0.62956613,0.5187533,0.5531209,0.9023968,0.8286499,0.95202804,1.0
0.3135257,0.3274644,0.41330585,0.25163218,0.25943738,0.4175607,0.5464158,0.36164302,0.94234663,1.0,0.5727718,0.47321698
0.4703367,0.5879535,0.64247936,0.8558644,0.69697714,0.4659584,0.5150137,0.7087811,1.0,0.9259607,0.71260583,0.6060876
0.57729936,0.52600974,0.617786,0.5657385,0.5276845,0.5683646,0.47564945,0.49847224,0.92139477,1.0,0.7288273,0.49411353
0.47913575,0.7569998,0.81138366,0.53431106,0.39374948,0.47176152,0.42959538,0.51225334,1.0,0.9123365,0.56353855,0.4948086
0.23990044,0.777135,0.92108834,0.66311955,0.67029834,0.50171834,0.48774827,0.6928866,0.9704114,0.7329343,0.5702713,1.0
0.45422122,0.5268549,0.69792527,0.748465,0.7104287,0.5891431,0.62547237,0.73694754,1.0,0.7575349,0.58326584,0.5771548
0.54048246,0.4865908,0.58564645,0.76026493,0.54057336,0.38776606,0.56644094,0.5719328,0.8712899,1.0,0.6966765,0.9487815
0.48677704,0.31724185,0.51989365,0.7431681,0.5306037,0.5449848,1.0,0.6923011,0.6255484,0.6585589,0.70162636,0.8212044
0.5078589,0.3120133,0.6901054,0.721765,0.4345677,0.70568717,1.0,0.9180036,0.87742364,0.81586415,0.8066494,0.72281235
0.46948487,0.58100027,0.79978263,0.6745588,0.7771964,0.8336704,0.8926512,0.9252855,0.764898,0.71182984,1.0,0.7276643
0.37737775,0.71375257,0.8859058,1.0,0.6480644,0.8618573,0.6982267,0.7496421,0.67976916,0.7737434,0.9006376,0.6885826
0.5785167,0.54134876,0.55126333,0.71433854,0.6044779,0.7485924,0.65444976,0.6641224,0.74010783,1.0,0.7084032,0.83968616
0.4524168,0.55755043,1.0,0.9615634,0.78157383,0.5642733,0.44690233,0.47758645,0.3213259,0.61130977,0.5662001,0.612299
0.39553264,0.6481582,0.8887194,0.68897605,0.63129485,0.6102195,0.5833745,1.0,0.95810366,0.6513875,0.7395378,0.6966345
0.6463497,1.0,0.9712727,0.6945144,0.5651276,0.7129695,0.55425656,0.74791604,0.7118968,0.38769338,0.7863798,0.9626333
0.4139459,0.58002657,0.5771544,0.623496,0.6376886,0.8948918,1.0,0.7298032,0.7288323,0.7575519,0.86062056,0.7558517
0.88827217,0.67952305,0.57687646,0.8174325,0.90713465,0.9626568,0.80431056,0.87009805,0.87495106,0.6403457,0.79281765,1.0
0.73779887,0.48143616,0.72913706,0.68565834,0.8177957,1.0,0.7060452,0.64252347,0.65238583,0.7331282,0.6380841,0.77977586
0.5096598,0.5623341,0.74055666,0.6424372,0.8903551,1.0,0.65224093,0.49613726,0.58176607,0.83756286,0.73628104,0.52777386
0.9388201,0.82590276,0.9255874,0.7600764,0.73852783,0.93612325,0.82350445,0.75649124,1.0,0.99575984,0.9324713,0.9457003
0.7184482,0.6121908,0.8125445,0.68637395,0.73636603,0.9162508,0.8158627,1.0,0.5084438,0.7779143,0.7292277,0.9513399
0.5221743,0.46128762,0.81326294,1.0,0.6063883,0.4821679,0.60302055,0.8107589,0.6022792,0.70493406,0.69674796,0.65509766
0.31955558,0.5026376,0.63330334,0.58277225,0.5070757,0.4843965,0.72283125,1.0,0.6981734,0.5936503,0.5530868,0.5939076
0.76277184,0.61734855,0.9076364,1.0,0.8068476,0.9178843,0.71963286,0.76147634,0.82528055,0.7903635,0.71003836,0.7178364
0.30769804,0.75497025,0.9317016,0.8075089,0.7764109,0.93730813,0.97950995,1.0,0.420087,0.9127326,0.938123,0.70133495
0.6704844,1.0,0.94241923,0.85373795,0.7677733,0.8057147,0.7826441,0.7307982,0.7397405,0.8676604,0.6467839,0.7287549
0.5184475,0.54206216,0.719127,0.73022175,0.5985744,0.5596926,0.37676847,0.67124355,1.0,0.84228706,0.5487211,0.639452
0.83026725,0.7221362,0.9134806,1.0,0.68248993,0.90031266,0.7584452,0.598213,0.6758172,0.81024617,0.7040105,0.6263632
0.66491586,0.8727243,0.88559794,0.99886566,1.0,0.8082615,0.9402187,0.94896555,0.9811738,0.91225475,0.57981634,0.6464473
0.4260401,0.4132223,0.57846034,0.5645643,0.4795085,0.696317,1.0,0.76282316,0.39434066,0.6681976,0.6133636,0.544397
0.6820285,0.7255277,0.9225919,0.84058785,1.0,0.89938337,0.9665184,0.90279955,0.8792498,0.7059329,0.68715155,0.9642788
0.40111282,0.41858554,0.66820186,1.0,0.81063753,0.403489,0.45542768,0.5648012,0.6740982,0.5429721,0.44249567,0.4791157
0.6615431,0.6627939,0.5012916,0.577764,0.9217944,0.729793,0.75952566,0.78907627,1.0,0.57272124,0.8098702,0.92076117
0.70408815,0.82849634,0.9958943,0.8466091,1.0,0.8951791,0.76728064,0.7068771,0.9403742,0.92230207,0.892091,0.914795
0.39213985,0.36001122,0.56096804,0.5756749,0.57044804,0.419774,0.29515487,0.44025606,0.70270145,0.6542132,1.0,0.85886526
0.49323264,0.5142879,0.8339658,0.7473805,0.5892323,0.6682037,0.682709,1.0,0.92287874,0.7317777,0.8600973,0.84383196
0.596008,0.5511648,0.6662227,0.7674117,0.6000489,0.73785913,0.85854447,0.9856478,1.0,0.6882299,0.7690255,0.86762714
0.45011368,0.6649363,0.9069885,1.0,0.8640903,0.6321046,0.58645475,0.8370448,0.92647135,0.601243,0.6446351,0.48035106
0.6155597,0.58284485,0.68772906,0.78167784,0.72042716,0.7976432,0.73367417,1.0,0.8077604,0.8664657,0.8531912,0.7975922
0.4594806,0.5189191,0.81302893,0.551239,0.48495746,0.5270508,0.29390296,0.8156172,1.0,0.80218893,0.7083877,0.6247711
0.37144503,0.3843523,0.59684384,0.59455353,0.5739709,0.65318924,0.57802236,1.0,0.94900566,0.66651386,0.6032036,0.7364949
0.43594396,0.57898384,0.6721824,0.71092784,0.93902105,0.98653483,0.6592162,0.5427637,0.64672995,0.62271225,1.0,0.9253126
0.5414818,0.44862753,0.6730211,0.60731053,0.7443498,0.5481892,0.7522355,0.90082806,0.7073178,0.7046557,1.0,0.950781
0.5794553,0.6314012,0.9910453,0.84312224,0.6464026,0.53111285,0.60751873,0.74429405,0.7638046,1.0,0.9013647,0.9862922
0.80976367,0.8833672,0.9794075,1.0,0.8748245,0.85516477,0.85614836,0.80632335,0.9099465,0.8378797,0.80274564,0.9943053
0.37835598,0.43669745,0.61796296,1.0,0.85269606,0.72411406,0.72261345,0.54428774,0.47464553,0.56622356,0.6544242,0.7987987
0.4109437,0.36588815,0.7332556,1.0,0.7739823,0.7149801,0.72019154,0.6530061,0.77664155,0.8441137,0.6632353,0.50034195
0.3641658,0.36167353,0.56595284,0.8424363,0.7818436,0.64815557,0.65719485,0.6933531,1.0,0.75479895,0.6663545,0.6973056
0.6844247,0.5233369,0.48958424,0.96690786,1.0,0.79582757,0.443107,0.49692857,0.8626138,0.60813713,0.5732789,0.856036
0.53950304,0.7374892,0.91891885,0.96220994,0.80062604,0.72784126,0.8391864,1.0,0.93530464,0.549922,0.65867853,0.711186
0.38640824,0.5912407,0.82887775,1.0,0.7400146,0.55700463,0.4523098,0.39751947,0.4900365,0.51201123,0.613656,0.5217807
0.67215705,0.7782431,1.0,0.9424619,0.618953,0.54516464,0.3335222,0.71091574,0.8665284,0.9245113,0.95862794,0.6620279
0.925252,0.7768296,0.7596915,0.851078,0.56639224,0.71593636,0.67190236,1.0,0.9852818,0.65632886,0.7854579,0.69219035
0.55656886,0.38124257,0.7519339,0.778188,0.61697584,0.6047466,0.65630126,0.70918155,0.7526886,0.9877807,1.0,0.8844695
0.4788167,0.4666365,0.4911401,0.56512314,0.70657265,0.8651518,0.7154784,0.8815196,1.0,0.8097854,0.73884,0.6214065
0.5015469,0.81261176,0.740356,0.5327396,0.68638283,0.967952,0.9563443,0.89304185,1.0,0.88918805,0.78354686,0.5782824
0.8737087,0.59333605,0.57114816,0.7369737,0.77469605,0.46863344,0.36493027,0.4650255,0.48161325,0.6041736,0.68867195,1.0
0.8429108,0.70755833,0.9780408,0.94479734,0.4935121,0.43675363,0.50005203,0.48487747,1.0,0.96150917,0.4918746,0.81383014
0.8149601,0.6295009,0.48956123,0.39048696,0.3140586,0.37143633,0.42464614,0.6412547,1.0,0.86496687,0.92678565,0.8826094
0.855755,0.80380505,0.5604164,0.7439468,1.0,0.7904485,0.40704104,0.4040343,0.64507806,0.85441554,0.90969044,0.5979809
0.95097387,0.53755146,0.72178,0.58014673,0.6320754,0.52668166,0.3751266,0.48249927,0.84170645,0.9440455,0.7735828,1.0
0.8016172,0.6143524,0.55441153,0.465477,0.512679,0.5216609,0.51473415,0.60875845,0.8258465,1.0,0.8310915,0.78583205
0.97549874,0.72997606,0.6938376,0.49510464,0.75350744,0.79587215,0.5915288,0.58963466,0.74092406,0.74751544,0.6818496,1.0
0.44207942,0.5084564,0.87648094,1.0,0.813789,0.8418452,0.9359676,0.9097705,0.8825984,0.5823662,0.59376544,0.5624142
0.47200862,0.3557486,0.38261592,0.6286106,1.0,0.7195855,0.51950574,0.57943684,0.5228821,0.4249466,0.3572586,0.6216478
0.3125821,0.42805457,0.65088385,0.7988794,0.5503223,0.520716,0.62458825,0.66489726,1.0,0.98513854,0.503328,0.5282801
0.787981,0.67157924,0.783696,0.67751724,0.65178466,0.5995477,0.78868544,0.579088,0.73277783,0.6533418,0.6526683,1.0
0.40344036,0.41855228,0.49946803,0.4810986,0.5769219,0.4573337,0.45587,0.51784784,0.5170875,0.7175534,1.0,0.56203216
0.48249334,0.84060144,1.0,0.67538726,0.75607884,0.5767165,0.73398626,0.75376445,0.8219696,0.8944813,0.7599809,0.6676219
0.32234824,0.666684,0.81454045,0.7449421,0.83629316,0.8432546,0.63058156,0.8310182,0.8877432,0.8125929,0.9164865,1.0
0.79982466,0.4520665,0.6741125,0.7456527,0.5309928,0.43999633,0.51787764,0.72774625,0.77850205,0.727765,0.73827827,1.0
0.81622833,0.6368547,0.6558783,0.7082739,0.6650142,0.48151946,0.6811877,0.6423676,0.9359556,1.0,0.74940306,0.81197834
0.78392136,0.55777156,0.56668156,0.48547098,0.46527863,0.41599008,0.6202432,0.68052864,0.92135394,1.0,0.6306837,0.8088274
0.91870236,0.57607996,0.8426309,0.8703447,0.8584576,0.8090869,0.9167382,0.7511875,0.8206257,0.8014324,0.6517834,1.0
0.1906598,0.17522147,0.24674836,0.21461555,0.35268524,0.41632542,0.2559835,0.38730893,1.0,0.91213125,0.3971047,0.26076436
0.22067232,0.20863184,0.28745455,0.23718362,0.32967937,0.30853784,0.24065685,0.2658808,0.5037036,0.5107122,0.4300171,1.0
0.24532849,0.15304469,0.33093402,0.33514115,0.36233944,0.42010513,0.584049,1.0,0.7523484,0.56589556,0.9136032,0.7762041
0.36757803,0.37047923,0.62589157,0.4700821,0.49668622,0.5412851,0.5516432,0.61181706,1.0,0.86834794,0.89864755,0.7808319
0.48281583,0.47786388,0.5910521,0.40607524,0.70246154,0.7058447,0.8649302,0.9859111,0.91967463,1.0,0.66016513,0.6825683
0.62597793,0.7726293,0.9600119,1.0,0.7383936,0.3717593,0.6723642,0.68975717,0.80999273,0.83441633,0.7151662,0.98402673
0.6279152,0.46798623,0.6532969,0.69318056,0.80869514,0.5799483,0.27201146,0.58056444,0.3860201,0.47823822,0.58687776,1.0
0.40295348,0.32470387,0.4563506,0.44928002,0.5597009,0.52684754,0.3678895,0.47657514,0.425472,0.37352198,0.63461834,1.0
0.28571525,0.19068703,0.1958188,0.19313872,0.3182368,0.40021294,0.35600188,0.4202684,0.88066566,1.0,0.55316013,0.40500188
0.41383284,0.24677773,0.3182031,0.25703472,0.35205454,0.53250515,0.70204014,0.65096503,0.51414144,0.56187904,0.52467364,1.0
0.32787347,0.28921998,0.4068314,0.31372893,0.41454628,0.4981502,0.4261753,0.67752135,0.8081988,0.8214991,1.0,0.88495153
0.44990572,0.4106773,0.51706624,0.4306258,0.8555063,1.0,0.8063167,0.85771066,0.70158476,0.5658851,0.9274927,0.9005998
0.14539029,0.21708575,0.252599,0.27357873,0.3475642,0.34906638,0.2670917,0.31762704,0.4555864,0.8771679,1.0,0.71421236
0.4586452,0.51867676,0.57120705,0.45045772,0.87517613,1.0,0.872792,0.79228085,0.61248183,0.6020293,0.62174165,0.65001243
0.23804498,0.22437505,0.46365628,0.3770676,0.37586564,0.33302557,0.35176027,0.3004123,0.84573513,1.0,0.45057845,0.3488361
0.36103335,0.31804678,0.38020325,0.3681625,0.50634766,0.41278458,0.38454074,0.46258056,1.0,0.9852236,0.41459835,0.4123274
0.66370875,0.45961067,0.61370933,0.49289912,0.6630205,0.66705626,0.5798406,0.88034767,0.6921177,1.0,0.81094193,0.890536
0.32109606,0.26800066,0.35434926,0.28469768,0.2820959,0.25726366,0.3182629,0.40133068,0.43236098,0.33560014,0.9140869,1.0
0.51680654,0.5510636,0.7076288,0.6833645,0.79792315,0.9318466,0.6565421,0.55188173,1.0,0.886936,0.8552138,0.778621
0.42036715,0.43501157,0.7057589,0.6388196,0.7948933,0.71013546,0.47173744,0.81779075,1.0,0.6569733,0.69937897,0.62326
0.43602842,0.5801417,0.6420248,0.3869452,0.45577773,0.5589528,0.4671434,0.65603846,0.7879736,1.0,0.6165969,0.4623464
0.20028448,0.233184,0.32603043,0.25252378,0.3334101,0.8199278,1.0,0.5887631,0.46970698,0.42126644,0.27369958,0.22983506
0.2375292,0.18166524,0.27747524,0.33142787,0.7653069,1.0,0.63721776,0.43641576,0.35242742,0.16879089,0.24128038,0.29398915
0.16313174,0.18362431,0.33838096,0.5205633,0.90114397,1.0,0.51998734,0.4535919,0.4892606,0.27828398,0.23629402,0.27031127
0.2755498,0.40307942,0.6094925,0.79017645,1.0,0.9945239,0.59857637,0.9289155,0.78045034,0.653609,0.6688232,0.42298952
0.34805986,0.36118028,0.59387076,0.5194298,0.53672487,0.5676676,0.4598607,0.4695983,0.93729216,1.0,0.4961282,0.4076802
0.5325876,0.52705085,0.4928118,0.40593866,0.44371817,0.48310524,0.47957838,0.63971156,1.0,0.97085416,0.47786236,0.5296042
0.18523741,0.24222855,0.23066735,0.28503388,0.3548948,0.23459281,0.40483725,0.85714334,1.0,0.5628314,0.35721424,0.2233899
0.31187892,0.49525207,0.7503106,0.7939362,0.75270265,0.5178843,0.4881626,0.7590918,1.0,0.9597029,0.9247667,0.58590025
0.6823263,0.57614875,0.7274428,0.72249204,0.6009408,0.51461893,0.3748974,0.8385677,1.0,0.6597611,0.6606955,0.6931963
0.13794374,0.18449432,0.14627844,0.17211264,0.1746093,0.16618264,0.21656394,0.5428348,1.0,0.5848426,0.2245308,0.26559138
0.5509722,0.7101707,0.72337824,0.8208855,0.6685632,1.0,0.67655814,0.8736081,0.9294078,0.64070714,0.63566035,0.48321974
0.5659006,0.6293787,0.650055,0.8912035,0.7796583,0.9638317,0.8690493,0.8895244,0.7752746,1.0,0.9264233,0.75326675
0.323722,0.27393517,0.39705542,0.4823974,0.58882064,0.618816,0.6089033,0.50627613,0.50423366,0.52602804,0.67027104,1.0
0.55834424,0.51576823,0.743808,0.7627133,0.55160147,0.55881137,0.58910817,0.7401103,1.0,0.76135033,0.6657193,0.6108058
0.80100614,0.8360978,0.9194126,1.0,0.7228324,0.65195465,0.96887755,0.8287508,0.80035496,0.81589586,0.9187894,0.98157513
0.5445065,0.55068356,0.7887457,0.7304203,0.7045758,0.85379267,0.8991677,1.0,0.75253195,0.53899467,0.9878784,0.84699345
0.3901721,0.27094573,0.39105758,0.77295053,1.0,0.97154087,0.5206551,0.3525015,0.4241273,0.5044896,0.47900516,0.43444526
0.2850019,0.3018791,0.37120897,0.44942302,0.33752656,0.46355113,1.0,0.95602953,0.40667486,0.33851263,0.33293042,0.29094395
0.19575596,0.19784056,0.17253307,0.18582599,0.40145016,0.98593867,1.0,0.41923997,0.25831506,0.31258664,0.3506473,0.30577213
0.4611353,0.52012515,0.6692268,1.0,0.8304016,0.53057885,0.52351403,0.5164785,0.5292865,0.48117346,0.54241896,0.5088261
0.42535168,0.65954065,0.7375043,0.63514686,0.89478356,1.0,0.83780533,0.7940252,0.8117897,0.7545206,0.9792693,0.74874395
0.42915732,0.37947205,0.54012614,0.6448504,0.6494937,0.52228385,0.7601338,0.6310358,0.94307923,1.0,0.87514746,0.6707594
0.24359302,0.3048962,0.38937965,0.4101015,0.2955914,0.20068042,0.31031352,0.37416175,0.3928184,0.24883556,0.6594475,1.0
0.09966305,0.117481224,0.13226622,0.1268125,0.2557636,0.85225004,1.0,0.52770126,0.25170827,0.17641589,0.19373973,0.1722915
0.58393073,0.6090047,0.6115594,0.6827182,0.64210117,0.6419028,1.0,0.83437604,0.92188734,0.5672063,0.5546166,0.5953761
0.77023125,0.6845598,0.8238154,0.50111544,0.46832895,0.54847074,1.0,0.9466893,0.72361875,0.5617545,0.56118923,0.766341
0.7440209,0.6904779,0.67048734,0.5866725,0.6632113,0.51718205,0.65906185,1.0,0.8629905,0.43968058,0.50843096,0.8159153
0.2300183,0.20513804,0.34287176,0.28751218,0.57732445,1.0,0.708866,0.35377374,0.29473522,0.25101408,0.2642092,0.23850065
0.16306087,0.24874769,0.32302055,0.29374272,0.24416724,0.58811814,1.0,0.6907526,0.34255058,0.34557712,0.34196565,0.22206956
0.3490021,0.48196545,0.674128,0.93577075,1.0,0.957422,0.80044526,0.43225893,0.3231867,0.29015684,0.41171834,0.33083272
0.5775622,0.7279152,0.957099,0.72339785,0.6299164,0.7277898,1.0,0.85560024,0.615655,0.73955256,0.62685955,0.788086
0.70670116,0.6511776,0.6279392,0.70727605,0.49669087,0.670083,0.8121134,0.5851167,0.7417294,0.7146299,0.5745555,1.0
