ccqt_0,ccqt_1,ccqt_2,ccqt_3,ccqt_4,ccqt_5,ccqt_6,ccqt_7,ccqt_8,ccqt_9,ccqt_10,ccqt_11
0.25749585,0.43316182,0.6048623,0.62825435,0.71320057,0.6433355,0.54591686,0.88111764,1.0,0.6904546,0.9422282,0.92153144
0.2991132,0.43965274,0.55389637,0.5397414,0.5475624,0.41561988,0.40594068,0.48756778,0.5721544,0.87749255,0.48829517,1.0
0.38431066,0.6083707,0.8473808,0.73695046,0.616106,0.38092527,0.36309665,0.42144066,0.7189311,1.0,0.7547104,0.42727757
0.10083724,0.13884431,0.19340846,0.21842752,0.17083474,0.21475372,0.48477423,1.0,0.6568632,0.19850256,0.09521677,0.17090888
0.042587087,0.06681876,0.069850065,0.05980147,0.05979182,0.05357911,0.040593747,0.05163927,0.58988076,1.0,0.49117246,0.06040169
0.2102008,0.25717953,0.27246973,0.28319094,0.40500665,0.5573947,0.5725474,0.5440146,0.98916465,1.0,0.3601701,0.21588087
0.23589858,0.37913382,0.31040668,0.23063049,0.2895229,0.13928513,0.21725987,0.31254628,0.5058258,1.0,0.59206176,0.15985012
0.47865334,0.7192191,0.482729,0.39626908,0.5155649,0.15138716,0.36165988,0.683532,1.0,0.8793001,0.56494725,0.3499023
0.50904334,1.0,0.87321633,0.391866,0.5069456,0.38102713,0.44344068,0.34987423,0.37878615,0.6941306,0.42981115,0.32226336
0.6165553,0.71642184,0.5501884,0.3830274,0.8721528,1.0,0.77847314,0.31952432,0.77651745,0.8239303,0.6596499,0.5655447
0.7592363,0.9548383,0.7783644,0.48843423,0.654168,0.63321084,0.66428924,0.6754367,0.9527931,1.0,0.6693342,0.6882095
0.25774348,0.2733447,0.2658744,0.21753842,0.24843512,0.25742075,0.21374483,0.1843888,0.20019288,0.23411246,0.79263824,1.0
0.18724552,0.25545183,0.22864075,0.15386835,0.17718807,0.19603786,0.1941056,0.7742511,1.0,0.5438014,0.29015407,0.2900119
0.26894093,0.30227327,0.24776095,0.23057143,0.29375938,0.55429906,1.0,0.8296359,0.5273582,0.20991275,0.38466528,0.81493443
0.62578857,0.5910644,0.49292156,0.46501943,0.78681445,0.7057049,0.77967864,0.6632947,0.58073837,0.3787182,0.49682617,1.0
0.5960997,0.5808437,0.6255196,0.4398159,0.8228982,0.6806943,0.76313555,0.7532184,0.6924882,0.6659622,0.46867654,1.0
0.6202227,0.5683622,0.676517,0.45567635,0.75076985,0.61445224,0.68107903,1.0,0.91745657,0.77227145,0.5680229,0.9139009
0.62258285,0.41622895,0.699905,0.7331399,0.82971513,0.5883389,0.76841086,1.0,0.9065431,0.52610546,0.5498706,0.6515534
0.7456562,0.3717624,0.8837558,1.0,0.8642157,0.3618,0.70596516,0.6373305,0.61471915,0.76476634,0.75704306,0.9839396
0.21762635,0.19628052,0.67926455,1.0,0.64951974,0.19204909,0.2142938,0.25637412,0.43728986,0.46053675,0.3938405,0.46711686
0.22754556,0.27971625,0.64785224,1.0,0.6270148,0.2315174,0.26084265,0.24834761,0.25350273,0.29662162,0.32267478,0.24818553
0.6190627,0.4280696,0.6225884,0.86016554,0.70842516,0.5115599,0.4149441,0.52815294,0.42532703,0.7772161,0.83915246,1.0
0.12149394,0.14088908,0.19812097,0.21267381,0.21134503,0.16035087,0.14923131,0.61475015,1.0,0.5558927,0.1690144,0.12332213
0.12539004,0.115477405,0.15664904,0.14088805,0.16724592,0.17349775,0.43487677,0.7608321,1.0,0.5820125,0.112002485,0.09801799
0.2462329,0.28932834,0.27466145,0.30596915,0.3431194,0.28368393,0.27945742,0.58065194,1.0,0.5247071,0.17978166,0.104807064
0.54506385,0.79827917,0.7726092,0.64310956,0.9271777,0.9042305,0.8289876,1.0,0.7348861,0.7371693,0.6853518,0.44213206
0.38833246,0.40035927,0.3773077,0.27694657,0.5066785,0.52175397,0.35473567,0.57366174,0.92460704,1.0,0.4657454,0.725583
0.028689416,0.04810822,0.05543151,0.037871517,0.06258325,0.04720278,0.04834437,0.06445857,0.58890957,1.0,0.46442467,0.038429216
0.14254548,0.23214944,0.2339104,0.1282977,0.22164465,0.20334806,0.105809405,0.71021783,0.8490778,1.0,0.42398047,0.09801706
0.14236169,0.23061994,0.23848946,0.20460716,0.20801772,0.25920194,0.1973546,0.35867628,1.0,0.95512,0.3237658,0.101244114
0.25537774,0.3568934,0.2970429,0.24711551,0.25059003,0.41883624,0.3780093,0.363814,0.8742447,1.0,0.4541915,0.16116138
0.59175605,0.7601925,0.82852316,1.0,0.74080247,0.6820454,0.6314402,0.6791627,0.92344975,0.8916456,0.42221567,0.43376097
0.3482644,0.47111037,0.3794552,0.33893734,0.20716761,0.3507781,0.29736722,0.44414154,0.8559994,1.0,0.69220424,0.36975616
0.8978216,1.0,0.7591287,0.76248443,0.5403749,0.9656862,0.9530834,0.8790517,0.76403654,0.93668854,0.82021874,0.3729098
0.8465947,0.83497006,0.43086368,0.5643554,0.59910375,0.80001,0.7307412,0.67750794,0.9024218,1.0,0.8199681,0.55693114
0.96635056,1.0,0.5613165,0.5760894,0.5549995,0.8113578,0.8813764,0.5337219,0.66720146,0.7951294,0.59250337,0.4449899
0.9189026,1.0,0.43389517,0.5925608,0.5849825,0.7038928,0.8548566,0.47671697,0.4645334,0.77896696,0.92651474,0.92263794
0.61811393,0.6647426,0.2974148,0.3827861,0.33837062,0.4150985,0.57619244,0.43320543,0.34910217,0.49670208,0.6876042,1.0
0.7767678,1.0,0.5637833,0.5302864,0.35119465,0.60299003,0.743476,0.65636444,0.76031584,0.8320482,0.8838406,0.7964575
0.7617694,0.9523242,0.5143534,0.61018497,0.3145578,0.66655546,0.87781996,0.7286046,0.65867627,0.6927553,0.98376286,1.0
0.80206597,0.9908883,0.60310066,0.5941684,0.31834945,0.52836794,0.70647067,0.66227025,0.75475407,1.0,0.95133966,0.47366017
0.7602473,1.0,0.51612633,0.6189547,0.34219196,0.47436732,0.6552805,0.60852635,0.6540667,0.9652217,0.79450417,0.8136705
0.9214533,1.0,0.4687738,0.7641724,0.5442155,0.3112516,0.5146366,0.6041773,0.47382668,0.47719648,0.43770152,0.6378148
0.465831,0.42993551,0.16383211,0.32328513,0.27446064,0.1988766,0.4631974,1.0,0.79392666,0.2922671,0.2857341,0.29537624
0.14462359,0.13152446,0.06467268,0.10708479,0.09568467,0.078193635,0.065395586,0.21824072,0.99173605,1.0,0.3253275,0.08704918
0.8597806,0.84031206,0.49142808,0.624197,0.60845584,0.4444698,0.60067374,0.591942,1.0,0.95954245,0.42984015,0.41585502
0.66876113,0.8249425,1.0,0.9839661,0.56960523,0.27706978,0.26026973,0.44969952,0.6164928,0.3645033,0.4746757,0.38419113
0.2852728,0.26256055,0.18093815,0.16565388,0.14705257,0.3792227,1.0,0.8121335,0.17476702,0.15938637,0.08709103,0.115063794
1.0,0.811572,0.83318794,0.8814898,0.48096287,0.37658906,0.43904787,0.48366356,0.38957822,0.393187,0.3335154,0.40819484
1.0,0.7855158,0.61728793,0.6779572,0.82072306,0.78742003,0.28796977,0.42904764,0.44783282,0.44628552,0.28868297,0.2748799
1.0,0.79797953,0.53807604,0.495464,0.3536107,0.24551584,0.45641196,0.46425593,0.48613805,0.5310829,0.28134564,0.29879868
1.0,0.8213017,0.5734811,0.6050228,0.45136574,0.45646474,0.45501754,0.3012405,0.44067392,0.38586518,0.33528706,0.38156864
1.0,0.8295121,0.43920577,0.57173944,0.422012,0.21446773,0.33274284,0.40078923,0.3281822,0.31035963,0.37888762,0.40081468
1.0,0.90289354,0.37683973,0.6176192,0.3758952,0.26558927,0.412507,0.4159775,0.46060982,0.42884955,0.37081546,0.32049623
0.92990214,1.0,0.32436126,0.67330563,0.46157178,0.3492492,0.43491846,0.5477504,0.5591288,0.47366363,0.51559114,0.5577683
0.27013305,0.31949148,0.17935257,0.27097437,0.15477926,0.16682144,0.21906503,0.21912403,0.2341871,0.3397081,0.55841523,1.0
0.63696444,1.0,0.7493041,0.70577055,0.3298814,0.44412446,0.49256802,0.6154623,0.6065666,0.44720522,0.40398186,0.7833939
0.33189562,0.8293788,0.7960518,0.7464701,0.4211706,0.5014588,0.6097087,0.47579616,0.8115364,0.80093354,0.60387737,1.0
0.098921426,0.24058105,0.29139143,0.22019897,0.15157034,0.18380004,0.646537,1.0,0.5733783,0.18960363,0.24477053,0.17915864
0.30983314,0.6133976,0.7486189,0.546009,0.44232115,0.7243244,1.0,0.7642544,0.50980943,0.37746528,0.39437947,0.29922214
0.39761922,0.7233544,1.0,0.78382707,0.5221489,0.4517978,0.48480758,0.59263784,0.39404353,0.33147523,0.41133836,0.7365676
0.57353747,0.8880423,0.78589064,0.6082439,0.43404657,0.4408732,0.7409915,1.0,0.5234969,0.4105026,0.3440263,0.56119037
0.26632494,0.5602534,0.5420401,0.731941,1.0,0.7596858,0.3015007,0.323228,0.2791312,0.38083977,0.4391406,0.46398318
0.06307272,0.11765319,0.0888296,0.06983101,0.056041516,0.06577584,0.43266907,1.0,0.6273804,0.09093836,0.0927498,0.06639861
0.38367426,0.6385309,0.45038214,0.4628805,0.7225651,0.95043695,1.0,0.68560195,0.5087168,0.42425796,0.37814388,0.284008
0.49731803,0.8710454,0.60783076,0.5187851,0.37434256,0.27180338,0.78278446,1.0,0.66730773,0.359091,0.44597924,0.44304493
0.6433677,1.0,0.61045194,0.6651318,0.48179334,0.6053903,0.672736,0.38129926,0.3496846,0.39833176,0.50169873,0.45895898
0.17525814,0.28278163,0.18760708,0.14861906,0.16992493,0.24640517,0.68135005,1.0,0.46419415,0.10629064,0.13431919,0.14385991
0.19298705,0.24407142,0.16149855,0.13039066,0.08401616,0.09552187,0.52469045,1.0,0.594478,0.09807839,0.23716255,0.20478807
0.30828515,0.37275133,0.25963667,0.22031271,0.25806656,0.14427722,0.46655783,0.63467455,0.31131816,0.13255641,0.22134061,1.0
0.89207834,1.0,0.8154976,0.61112887,0.39730987,0.3557765,0.71291995,0.66991836,0.3503196,0.3907799,0.5473647,0.925232
0.90304965,1.0,0.7630343,0.59000796,0.43111944,0.41576388,0.46882594,0.53506845,0.53124195,0.44375962,0.25557336,0.48698166
0.90328175,1.0,0.91262585,0.7077734,0.46073952,0.22289976,0.21136455,0.27294025,0.12555802,0.17154624,0.41800413,0.33168542
1.0,0.7645379,0.50854284,0.34620506,0.29333544,0.2721719,0.37959838,0.5020821,0.37822568,0.23998204,0.40712202,0.47087154
1.0,0.73443776,0.53473306,0.38196266,0.23385373,0.2267052,0.30956155,0.37633473,0.25840774,0.37436053,0.40016425,0.7678871
0.6100561,0.39405093,0.25069344,0.19462015,0.1711443,0.16485584,0.16669685,0.16244207,0.1486321,0.2541596,0.80912125,1.0
0.96302384,0.5626936,0.36141896,0.25941327,0.31542405,0.19139351,0.33986118,0.43692824,0.38449207,0.32473752,1.0,0.9108762
1.0,0.51776123,0.36789286,0.16994311,0.32201567,0.2506651,0.32918578,0.29130366,0.28917542,0.29875574,0.66572577,0.42089367
1.0,0.36859968,0.39211053,0.28000072,0.29817465,0.2152424,0.21969865,0.26397404,0.43053573,0.16572227,0.6076222,0.46033898
1.0,0.3978196,0.44985646,0.29460496,0.22897525,0.18505807,0.20144996,0.20860875,0.2358607,0.33746877,0.550696,0.5703179
1.0,0.45623606,0.42643648,0.2987836,0.27742645,0.2587091,0.27627864,0.26600903,0.17881264,0.36365667,0.4202808,0.3070522
1.0,0.57415783,0.423155,0.2844967,0.2143231,0.3563728,0.51308435,0.33795154,0.2535091,0.35661656,0.45362687,0.47018057
0.4992837,0.32335764,0.26608238,0.1705403,0.11666147,0.20367555,0.8174572,1.0,0.45853436,0.16073133,0.1619473,0.1771827
0.41714117,0.3704173,0.26908717,0.32298544,0.37844214,0.9907169,1.0,0.32496637,0.17266008,0.12764023,0.21584322,0.19979352
0.124752976,0.114011,0.07505304,0.045922864,0.05116463,0.08768701,0.6015324,1.0,0.53770536,0.08928874,0.039451443,0.04786838
0.4752172,0.5175357,0.3763741,0.40350342,0.632153,0.48846713,0.66411835,1.0,0.51601064,0.13929108,0.110098645,0.18325162
0.88501495,0.8177022,0.57169735,0.25169352,0.33596864,0.46896407,0.7945013,1.0,0.5133355,0.36598125,0.4278147,0.61068845
0.71983725,1.0,0.74017346,0.40830633,0.45456514,0.6417181,0.5054235,0.9133382,0.6183545,0.35602406,0.42917356,0.42200208
0.10431628,0.17183205,0.1487736,0.08100092,0.1194642,0.45057702,1.0,0.6615141,0.12548319,0.087586604,0.064738736,0.07630253
0.123371415,0.2591254,0.2562001,0.20785952,0.18370436,0.22004144,0.5255262,1.0,0.6079567,0.11734211,0.07493609,0.09411558
0.15277918,0.3408806,0.35932615,0.41931194,0.680154,0.42194465,0.6025537,1.0,0.6961094,0.36750808,0.19512308,0.24051408
0.3493113,0.54384434,0.6354913,0.60460865,0.48446545,0.49832886,0.8601955,1.0,0.59349006,0.38214365,0.24038996,0.23908637
0.42878893,0.37824315,0.5843547,0.588843,0.91196084,1.0,0.8132255,0.8620158,0.6797311,0.42051533,0.23066355,0.2823878
0.5350954,0.36621585,0.43062484,0.56435853,0.4258835,0.3070755,0.34230784,0.2925073,0.6215784,1.0,0.7139517,0.45478436
0.31797498,0.15665196,0.26452878,0.27867368,0.23237778,0.18675146,0.18583913,0.22395241,0.26369086,0.24697901,0.4844142,1.0
1.0,0.317528,0.67445666,0.46300575,0.46399128,0.48280486,0.64615494,0.62320733,0.6207506,0.60132056,0.6439791,0.5776864
1.0,0.25269055,0.7031502,0.3307419,0.5856781,0.54941374,0.62592345,0.5145359,0.5716549,0.6194448,0.5959397,0.7424886
1.0,0.4285747,0.67299414,0.3154524,0.45612708,0.49302545,0.5707792,0.55952036,0.47276476,0.5739267,0.5883323,0.6531325
1.0,0.5180405,0.67499334,0.4073825,0.5008663,0.6619399,0.5040591,0.40548792,0.26391053,0.49375013,0.5171316,0.79592127
1.0,0.7780354,0.7616668,0.55420405,0.679525,0.81269807,0.6724857,0.30257726,0.25329044,0.35562584,0.5012198,0.41814953
1.0,0.8573561,0.78166,0.6224516,0.64915097,0.83631825,0.5552635,0.3678672,0.37587422,0.2869138,0.4949854,0.54405624
0.88167924,1.0,0.82148963,0.7299512,0.8453559,0.91264504,0.7865822,0.57830745,0.3893822,0.36472875,0.33195236,0.49480426
0.5543115,0.6326081,0.49276373,0.4912677,0.61831003,0.9786009,1.0,0.45207307,0.32202226,0.25147846,0.30765107,0.31880128
0.17699507,0.18786365,0.12490398,0.13833551,0.16058421,0.1776713,0.18144235,0.7842868,1.0,0.3797067,0.13015407,0.14522383
0.76586,1.0,0.6189129,0.6886512,0.76460874,0.83291715,0.6775836,0.9177438,0.90766805,0.4720656,0.59658754,0.56223303
0.1689956,0.28968307,0.19332007,0.4149,0.59808683,1.0,0.79980135,0.29961395,0.18396308,0.08702463,0.0916376,0.14130434
0.06365569,0.11102082,0.05120167,0.06438304,0.05688338,0.120750785,0.16962375,0.6097507,1.0,0.3977644,0.06333565,0.036472835
0.30550015,0.6674335,0.37278396,0.6008092,0.6285222,1.0,0.8609263,0.6050911,0.41308838,0.36964822,0.25621468,0.26104462
0.14517112,0.4693733,0.3651064,0.3104123,0.18450049,0.36652583,0.8399805,1.0,0.46984822,0.19482134,0.26197568,0.21069546
0.2617823,0.84320074,0.80807734,0.99807155,1.0,0.8964341,0.9625947,0.7949368,0.69807553,0.41722974,0.40243214,0.39838773
0.08460005,0.18176429,0.15433827,0.12481728,0.1624225,0.1670332,0.1269792,0.7247065,1.0,0.44656086,0.11161454,0.04985201
0.058201544,0.09679482,0.100744866,0.06977723,0.070133686,0.06045198,0.060287304,0.114872195,0.6865997,1.0,0.46389842,0.03102193
0.32583112,0.45258924,0.3954087,0.3766126,0.48526743,0.74089587,0.66456085,0.84277016,1.0,0.6883797,0.41094357,0.21832314
0.43050978,0.54504126,0.47049096,0.36904857,0.52024484,0.6706331,0.3846614,0.37192482,0.79299,1.0,0.55460155,0.16686106
0.83634436,1.0,0.8846322,0.5456202,0.42311832,0.4230111,0.5737646,0.68989867,0.4841453,0.6825979,0.44438452,0.4331002
0.9036207,1.0,0.44992557,0.34054667,0.40738994,0.31853035,0.22685449,0.29421458,0.5401187,0.66676456,0.53055364,0.37868312
0.95670533,1.0,0.70490295,0.3299632,0.4676455,0.7043052,0.41220564,0.44242257,0.5585458,0.6755227,0.6248181,0.56102985
0.79439586,0.8761283,0.6005822,0.5244675,1.0,0.845525,0.35472506,0.31048262,0.34683755,0.31917775,0.33589336,0.5926185
0.8459403,0.8469905,1.0,0.9731291,0.5554178,0.5468571,0.3889728,0.3179516,0.383571,0.2865243,0.34149203,0.66831696
0.4237433,0.4267874,0.34929752,0.17972891,0.16643074,0.31861895,0.23344749,0.15287179,0.19672059,0.26212946,0.28337058,1.0
0.7775032,0.88385546,0.8604776,0.46172175,0.42457595,0.53773093,0.3675501,0.4285652,0.40742666,0.5551656,0.32421535,1.0
0.20152906,0.2048468,0.22566432,0.13527517,0.11600366,0.15217084,0.12390028,0.14597204,0.47754017,1.0,0.69119555,0.1549882
0.20488548,0.23331952,0.30468884,0.19659059,0.17430271,0.17738359,0.1534727,0.17787558,0.5012756,0.9346405,0.5577526,1.0
0.74147826,0.7740665,1.0,0.70817226,0.5758395,0.6215099,0.43171144,0.7435536,0.687942,0.51908916,0.7477045,0.97194153
0.856428,0.8093725,1.0,0.7502224,0.65139085,0.5911566,0.46550313,0.6931592,0.62134904,0.5847289,0.690137,0.7966075
0.30150637,0.30629382,0.33651423,0.2617817,0.23624913,0.21071285,0.11166857,0.16091952,0.680435,1.0,0.50068164,0.18315141
0.6619526,0.61776936,0.53604776,0.52836645,0.44200253,0.33852056,0.21143879,0.2293766,0.46120825,0.8437917,1.0,0.9790996
0.93965447,0.8317478,0.7334379,0.77733386,0.6332265,0.49497074,0.5615307,0.8836241,0.4804728,0.33030933,1.0,0.6610138
1.0,0.80155975,0.5684316,0.8048499,0.6185025,0.46581146,0.41723832,0.40585083,0.3647563,0.63800323,0.8790211,0.8633363
0.27915186,0.20313285,0.15715575,0.22813152,0.17200255,0.14819084,0.21350858,0.26253632,0.5043162,1.0,0.57469493,0.22975378
0.5927388,0.3470346,0.3206606,0.45308408,0.3980398,0.22825709,0.30481678,0.25747502,0.5090209,1.0,0.7891833,0.36604917
0.6746713,0.38749143,0.33681056,0.3983068,0.4747772,0.28400317,0.34755042,0.24521664,0.3549628,0.7887087,0.7055451,1.0
1.0,0.5274045,0.39650267,0.5776392,0.75043565,0.5749617,0.6876693,0.43572152,0.3728763,0.58634377,0.5293432,0.6344965
0.58709335,0.3516442,0.2567726,0.30173478,0.3986448,0.43732646,0.60606045,0.7429824,1.0,0.98915654,0.43578446,0.22998358
0.83189416,0.5974609,0.441905,0.5271511,0.6210744,0.46791026,0.46329814,0.5968657,0.5625199,0.80084795,0.61578506,1.0
0.071798645,0.07982589,0.049749486,0.039255302,0.037888303,0.038469575,0.046776995,0.06530203,0.27424043,0.99624735,1.0,0.59778816
0.07850164,0.084613636,0.058802933,0.04026334,0.044618208,0.05546401,0.046528857,0.22332348,0.8411451,1.0,0.5162821,0.07237544
0.79800934,1.0,0.65865326,0.63289505,0.7970122,0.8860721,0.55520713,0.623343,0.9912293,0.85374725,0.4053831,0.2608075
0.41698354,0.5049423,0.3863306,0.21810022,0.2024295,0.22799854,0.1936219,0.24214289,0.21693102,0.2271851,0.7899925,1.0
0.8106035,1.0,0.7363225,0.33705074,0.4432991,0.47612438,0.3144265,0.2864821,0.48938438,0.86789346,0.9164078,0.69212174
0.1542425,0.17033,0.1516312,0.11350025,0.19021972,0.35642457,0.93235135,1.0,0.42546725,0.21255158,0.13141035,0.062470343
0.08531623,0.081379645,0.08179801,0.042118534,0.050838802,0.052370567,0.04535531,0.18346004,0.9207196,1.0,0.3261444,0.07348959
0.32068512,0.29712787,0.3018743,0.2202451,0.3325182,0.51436585,0.51147395,0.38914627,0.8044112,1.0,0.34205377,0.33104545
0.7114277,0.54102623,0.67858636,0.5621625,0.319319,0.33760718,0.36054537,0.41954774,0.98476523,1.0,0.4159558,0.35911763
0.6644035,0.4677439,0.6479187,0.5267256,0.28284392,0.52975094,0.7542216,0.80026835,0.8993137,1.0,0.6437123,0.46668175
0.51990414,0.29708448,0.5359172,0.4791679,0.18398237,0.27397946,0.32789576,0.49483007,1.0,0.9307099,0.34560344,0.211058
0.27244848,0.14445204,0.3328391,0.34066716,0.16571556,0.15977247,0.18755792,0.4645537,0.6078406,1.0,0.9031181,0.46648234
0.74936706,0.40283132,0.86224294,1.0,0.5047648,0.2955149,0.5097631,0.43776634,0.71915025,0.56298906,0.66909504,0.6071665
0.27508244,0.20943595,0.3797812,0.39765945,0.2153301,0.105113626,0.18328638,0.33663997,0.64702713,1.0,0.66360456,0.13406141
0.48875573,0.4171866,0.8503328,1.0,0.46586215,0.23450191,0.392009,0.3884711,0.48861876,0.30245587,0.33495262,0.25555614
0.20055321,0.24441442,0.54337347,0.63890535,0.36587062,0.1696707,0.3208622,0.7965442,1.0,0.7348544,0.17471713,0.22352494
0.28524914,0.38649747,0.93671066,1.0,0.48072118,0.18381953,0.31594107,0.2978532,0.35385162,0.37365398,0.22057354,0.35727286
0.10207361,0.14062026,0.27644652,0.29074612,0.1623793,0.100100994,0.13502742,0.09254794,0.14726068,0.3390437,1.0,0.84488815
0.3716163,0.51685286,1.0,0.9296795,0.44042674,0.36699876,0.45267832,0.24056521,0.27769375,0.5792569,0.8360151,0.4798386
0.42508864,0.5203457,1.0,0.9898125,0.42382252,0.37114832,0.41093424,0.32468572,0.3510379,0.29842752,0.35099232,0.41494632
0.53724015,0.7304779,0.990455,1.0,0.5042772,0.6442568,0.62098175,0.25079668,0.17302538,0.34091565,0.36309686,0.39737695
0.20079122,0.22427766,0.3150289,0.32705104,0.17383009,0.16128747,0.13337304,0.1382806,0.40612286,1.0,0.8217361,0.35390574
0.13882639,0.16164318,0.17594679,0.19697662,0.12805793,0.10704514,0.11501073,0.23514843,0.9828527,1.0,0.30252305,0.14464621
0.70842224,0.6020834,0.64348924,1.0,0.6930894,0.5626772,0.6239573,0.63763285,0.5490735,0.5081128,0.37060925,0.5046235
0.9077206,0.75645405,0.65917844,1.0,0.80400085,0.6355543,0.6460453,0.4946086,0.49138632,0.52936053,0.57046163,0.668444
0.7997055,0.60938495,0.522081,1.0,0.76123464,0.6235849,0.5242978,0.51320136,0.7505338,0.79941094,0.72231007,0.6232645
0.24290432,0.23703064,0.53755707,1.0,0.6931477,0.39123014,0.20642316,0.13321187,0.17923778,0.15981057,0.17811346,0.14252473
0.14452231,0.15510757,0.15766248,0.1846844,0.1620134,0.17828652,0.18370682,0.13757166,0.12629418,0.08979471,0.8204584,1.0
0.6252101,0.7179456,0.6239534,0.7002119,0.68610924,0.73384434,1.0,0.7626951,0.6300549,0.65127116,0.7576191,0.39971572
0.50982976,0.69159,0.52089036,0.55627096,0.5566596,0.54297036,0.4591202,0.27854967,0.6078459,0.982388,1.0,0.5800213
0.55944085,1.0,0.7279422,0.6968507,0.76371986,0.7321911,0.6253074,0.2681133,0.53497386,0.9386162,0.6439435,0.7736431
0.4429662,0.94966924,0.8292232,0.6777758,1.0,0.7681662,0.5273522,0.2643987,0.35136208,0.42533752,0.54660463,0.3615907
0.27691698,0.6061452,0.7295129,1.0,0.9699034,0.5441056,0.35637435,0.25512597,0.24024661,0.23910886,0.30006936,0.24777314
0.07431557,0.17356199,0.14625323,0.14323169,0.23218761,0.20434074,0.07805529,0.18533956,0.92847854,1.0,0.34722805,0.076444395
0.37606657,0.8867901,0.9277937,0.8968904,1.0,0.8748515,0.5538679,0.23625879,0.36823234,0.37292996,0.32839692,0.31740588
0.4372577,0.9905108,1.0,0.88165104,0.819484,0.82453877,0.6008503,0.60381883,0.67700535,0.54178286,0.34529263,0.34040472
0.27596334,0.75332,1.0,0.8489299,0.6843689,0.8166377,0.641748,0.38955936,0.46325088,0.27363464,0.2648494,0.3383978
0.37088415,0.80364907,1.0,0.81573796,0.5095809,0.7775768,0.6368795,0.28762174,0.400134,0.3980458,0.33225805,0.3086272
0.4195935,0.83391625,1.0,0.793372,0.32014418,0.62272775,0.5562422,0.62168634,0.6769941,0.5083529,0.3714262,0.39311308
0.47216904,0.8190413,1.0,0.95415807,0.3217732,0.65604806,0.6748674,0.48170978,0.40993723,0.346815,0.48053098,0.4024177
0.6408353,0.74331903,1.0,0.852085,0.3277008,0.6042943,0.6562455,0.60085523,0.4683508,0.49729273,0.43005967,0.46763647
0.69895726,0.66496176,1.0,0.85944235,0.49718967,0.56144434,0.5879887,0.6119347,0.40676335,0.38493177,0.44115072,0.42181742
0.8716978,0.5810287,0.99510247,1.0,0.8656119,0.4965951,0.74971706,0.7713719,0.5613502,0.6509274,0.70525044,0.63563395
0.8234868,0.43261927,0.8394738,0.82055074,1.0,0.59183234,0.673314,0.572824,0.4993797,0.54015934,0.5872476,0.36950913
0.6751341,0.3123493,0.562991,0.52957773,0.889107,1.0,0.8065368,0.45137474,0.24896859,0.37961733,0.41210943,0.28310305
0.36432517,0.24737434,0.2620556,0.14593685,0.34829116,0.6425353,1.0,0.5077844,0.10340397,0.14982702,0.16433296,0.17401148
0.6650648,0.38092363,0.5457525,0.47470656,1.0,0.74598795,0.7044608,0.3811852,0.22673145,0.20142604,0.34907296,0.3687347
0.7217051,0.3648257,0.48296183,0.40213984,0.91911185,1.0,0.72186095,0.41673267,0.25464553,0.24801281,0.36124468,0.36749664
0.876109,0.45157203,0.414508,0.35090613,0.7786079,1.0,0.68510383,0.30014735,0.3221279,0.2874472,0.32406086,0.3472025
0.99740785,0.38902253,0.5280403,0.50522333,0.8076289,1.0,0.68774754,0.38528502,0.57431906,0.654961,0.46710387,0.41833553
0.7428422,0.28904304,0.29178545,0.45748344,0.884633,1.0,0.52767557,0.29814526,0.38066304,0.4127565,0.29524264,0.21154222
0.55674195,0.23335317,0.2418868,0.28127077,0.43900335,0.97198087,1.0,0.42118496,0.30728513,0.253663,0.21458915,0.21512115
0.5535175,0.28255308,0.43399101,0.5427845,0.7429586,1.0,0.8417265,0.5145736,0.47125393,0.45806473,0.4256215,0.37070522
0.60466146,0.42229483,0.5683722,0.5272549,0.7958574,1.0,0.8235512,0.5731925,0.43540525,0.44940895,0.4391092,0.32225147
0.70230937,0.5179201,0.6392294,0.50580466,0.8079355,1.0,0.78547114,0.4724418,0.33622444,0.38071236,0.39716867,0.38065007
0.5375872,0.43007243,0.7177655,1.0,0.8704302,0.5787298,0.4266838,0.33735922,0.26604742,0.2956619,0.23891832,0.22875679
0.25147504,0.23256724,0.28344905,0.25482836,0.501318,1.0,0.77659595,0.21664608,0.09334573,0.15075275,0.12272404,0.096446104
0.7926969,0.82418203,0.89852303,0.87527835,0.9711526,1.0,0.98360294,0.7136656,0.4568188,0.47259262,0.36119002,0.67720294
0.52730316,0.51671976,0.7660538,0.76070243,0.60837823,0.43457702,0.5179643,0.3835243,0.30793765,0.54663837,1.0,0.712556
0.4468488,0.55342674,0.95754325,1.0,0.7173231,0.32686406,0.43793148,0.49291798,0.42888102,0.37607235,0.6270201,0.37623507
0.4321276,0.40004295,0.8583569,1.0,0.6705912,0.48933694,0.4689144,0.4869842,0.50658053,0.2720686,0.48509145,0.5398438
0.3757708,0.3816994,0.6805713,0.72554785,0.50503504,0.32637915,0.41772467,0.69076806,1.0,0.77897656,0.70020074,0.4856154
0.3971097,0.59630215,1.0,0.9126675,0.69793904,0.5473521,0.6492504,0.9443532,0.8481632,0.5211628,0.599727,0.67462385
0.5642057,0.697004,0.9325886,0.88720477,0.78596103,0.5815284,0.7386411,1.0,0.65195155,0.6412114,0.7742243,0.77435255
